effective_date,ticker,action,primary_source,secondary_source,agreement,confidence,note
2018-03-19,SIG,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2018-03-19,SIVB,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-03-19,TTWO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-04-04,CSRA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-04-04,MSCI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-05-31,ABMD,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-05-31,WYND,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2018-06-05,EVRG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-06-05,NAVI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-06-07,MON,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2018-06-07,TWTR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-06-15,TWX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-06-18,AYI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-06-18,BR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-06-18,HFC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-06-18,RRC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-06-20,FLT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-07-02,CPRT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-07-02,KDP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-08-28,ANET,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-08-28,GGP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-09-12,XL,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2018-09-17,WCG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-09-19,KORS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-10-01,ANDV,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-10-01,ROL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-10-11,EVHC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-10-11,FTNT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-10-31,PX,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2018-11-06,CA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-11-06,KEYS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-11-06,LIN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-11-13,EQT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-11-13,JKHY,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-11-27,COL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-11-29,AET,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-12-03,FANG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-12-03,LW,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-12-03,MXIM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2018-12-03,SRCL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-12-21,ESRX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2018-12-24,CE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-01-02,FRC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-01-02,SCG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-01-18,PCG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-01-18,TFX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-02-15,ATO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-02-15,NFX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-02-27,GT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-02-27,WAB,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-04-02,BHF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-04-02,DOW,ADD,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2019-06-01,HRS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-06-01,LHX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-06-03,CTVA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-06-03,DD,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-06-03,DWDP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-06-03,FLR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-06-07,AMCR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-06-07,MAT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-07-01,LLL,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2019-07-01,MKTX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-07-15,RHT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-07-15,TMUS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-08-08,GL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-08-08,TMK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-08-09,APC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-08-09,FL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-08-09,IEX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-08-09,LDOS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-09-23,CDW,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-09-23,TSS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-09-26,JEF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-09-26,NVR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-10-03,LVS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-10-03,NKTR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-10-18,BHGE,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2019-10-18,BKR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-11-05,HCP,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2019-11-05,NLOK,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-11-05,PEAK,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-11-05,SYMC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-11-21,CELG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-11-21,NOW,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-05,CBS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-05,VIAB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-05,VIAC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-05,WRB,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-09,BBT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-09,ODFL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-09,STI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-09,TFC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-10,J,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-10,JEC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-23,AMG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-23,LYV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-23,MAC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-23,STE,ADD,qzzcl,leandroloi,True,CONFIRMED,
2019-12-23,TRIP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2019-12-23,ZBRA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-01-28,PAYC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-01-28,WCG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-03-03,TT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-03-03,XEC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-04-03,CARR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-04-03,OTIS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-04-03,RTX,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-04-03,UTX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-04-06,ARNC,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2020-04-06,HWM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-04-06,M,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-04-06,RTN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-05-12,AGN,REMOVE,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2020-05-12,CPRI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-05-12,DPZ,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-05-12,DXCM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-05-22,HP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-05-22,WST,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-06-22,ADS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-06-22,BIO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-06-22,HOG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-06-22,JWN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-06-22,TDY,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-06-22,TYL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-09-18,CTL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-09-18,LUMN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-09-21,COTY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-09-21,CTLT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-09-21,ETSY,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-09-21,HRB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-09-21,KSS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-09-21,TER,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-10-07,ETFC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-10-07,POOL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-10-12,NBL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-10-12,VNT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-11-17,MYL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-11-17,VTRS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2020-12-21,AIV,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2020-12-21,TSLA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-01-07,ENPH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-01-07,TIF,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-01-21,CXO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-01-21,TRMB,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-02-12,FTI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-02-12,MPWR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,CZR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,FLS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,GNRC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,NXPI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,PENN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,SLG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,VNT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-03-22,XRX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-04-20,PTC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-04-20,VAR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-05-14,CRL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-05-14,FLIR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-06-04,HFC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-06-04,OGN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-07-21,ALXN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-07-21,MRNA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-08-03,BBWI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-08-03,LB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-08-30,MXIM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-08-30,TECH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-09-20,BRO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-09-20,CDAY,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-09-20,MTCH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-09-20,NOV,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-09-20,PRGO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-09-20,UNM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-10-04,COG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-10-04,CTRA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-12-14,EPAM,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-12-14,KSU,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-12-20,FDS,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-12-20,HBI,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-12-20,LEG,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2021-12-20,SBNY,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-12-20,SEDG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2021-12-20,WU,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-01-20,WLTW,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-01-20,WTW,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-02-02,CEG,ADD,qzzcl,leandroloi,False,UNRESOLVED,no matching secondary event within tolerance window
2022-02-02,GPS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-02-15,NDSN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-02-15,XLNX,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-02-17,PARA,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-02-17,VIAC,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-03-02,INFO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-03-02,MOH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-04-04,CPT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-04-04,PBCT,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-04-11,DISCA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-04-11,DISCK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-04-11,WBD,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-05-10,BALL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-05-10,BLL,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-06-08,CERN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-06-08,VICI,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-06-09,FB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-06-09,META,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-06-21,IPGP,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-06-21,KDP,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-06-21,ON,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-06-21,UA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-06-21,UAA,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-06-28,ANTM,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-06-28,ELV,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-09-19,CSGP,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-09-19,INVH,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-09-19,PENN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-09-19,PVH,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-10-03,CTXS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-10-03,DRE,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-10-03,EQT,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-10-03,PCG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-10-12,NLSN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-10-12,TRGP,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-11-01,ACGL,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-11-01,TWTR,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-11-08,GEN,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-11-08,NLOK,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-12-19,FBHS,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-12-19,FSLR,ADD,qzzcl,leandroloi,True,CONFIRMED,
2022-12-22,ABMD,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2022-12-22,STLD,ADD,qzzcl,leandroloi,True,CONFIRMED,
2023-01-04,GEHC,ADD,qzzcl,leandroloi,True,CONFIRMED,
2023-01-04,VNO,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2023-03-15,BG,ADD,qzzcl,leandroloi,True,CONFIRMED,
2023-03-15,PODD,ADD,qzzcl,leandroloi,True,CONFIRMED,
2023-03-15,SBNY,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2023-03-15,SIVB,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
2023-03-20,FICO,ADD,qzzcl,leandroloi,True,CONFIRMED,
2023-03-20,LUMN,REMOVE,qzzcl,leandroloi,True,CONFIRMED,
