formation_date,entry_date,exit_date,n_holdings,gross_return,net_return,turnover,cost,median_marketcap,median_adv_proxy
2017-08-15,2017-08-16,2017-09-14,302,0.0315833762682251,0.03105550741576608,0.5278688524590164,0.0005278688524590164,1389.6,
2017-09-13,2017-09-14,2017-10-12,299,0.04845614453546726,0.04803483306005742,0.42131147540983604,0.00042131147540983607,1684.65,
2017-10-11,2017-10-12,2017-11-09,301,0.007796083475552722,0.007424372949236932,0.3717105263157895,0.0003717105263157895,1389.85,
2017-11-08,2017-11-09,2017-12-08,302,0.0400584427142107,0.03956837648904513,0.4900662251655629,0.0004900662251655629,1726.1999999999998,
2017-12-07,2017-12-08,2018-01-09,299,0.04192686160379636,0.04154772253094868,0.3791390728476821,0.0003791390728476821,1697.5,
2018-01-08,2018-01-09,2018-02-07,300,-0.0567483988514223,-0.05712133614515167,0.37293729372937295,0.00037293729372937296,2040.0,
2018-02-06,2018-02-07,2018-03-08,302,0.04638632515325873,0.04589452187457021,0.4918032786885246,0.0004918032786885246,2121.1,
2018-03-07,2018-03-08,2018-04-06,300,-0.025448481217317152,-0.02594028449600568,0.4918032786885246,0.0004918032786885246,1966.1,
2018-04-05,2018-04-06,2018-05-04,299,0.02153480932000558,0.021133169975743285,0.4016393442622951,0.00040163934426229507,1846.35,
2018-05-03,2018-05-04,2018-06-04,305,0.08664819007769597,0.08625310811048285,0.3950819672131147,0.0003950819672131147,1337.5,
2018-06-01,2018-06-04,2018-07-02,303,0.00022125995429522944,-0.00018365807849165584,0.40491803278688526,0.0004049180327868853,1232.0,
2018-06-29,2018-07-02,2018-07-31,304,-0.0002502653584809345,-0.0006384232532177765,0.3881578947368421,0.0003881578947368421,1271.45,
2018-07-30,2018-07-31,2018-08-28,302,0.05868887145371923,0.05824808198003502,0.4407894736842105,0.00044078947368421053,1389.45,
2018-08-27,2018-08-28,2018-09-26,305,-0.012223142311192628,-0.012693634114471317,0.4704918032786885,0.00047049180327868854,1925.0,
2018-09-25,2018-09-26,2018-10-24,299,-0.10872074658535175,-0.10913222199518781,0.41147540983606556,0.0004114754098360656,2363.55,
2018-10-23,2018-10-24,2018-11-21,297,-0.061064207373156376,-0.061418512008917965,0.3543046357615894,0.00035430463576158937,2003.75,
2018-11-20,2018-11-21,2018-12-21,288,-0.09044033517318525,-0.0909686685065186,0.5283333333333333,0.0005283333333333333,2248.3,
2018-12-20,2018-12-21,2019-01-23,287,0.06860047651630832,0.0681897021055339,0.4107744107744108,0.00041077441077441083,2354.7,
