strategy,rebalance_date,period_end,symbol,rank,score,target_weight,holding_return,gross_return_contribution,actual_start_weight,ending_weight
Dual Momentum,2023-10-02 00:00:00-04:00,2023-11-01 00:00:00-04:00,MSFT,4,0.3529489817159941,0.2,0.07433295452853028,0.014866590905706058,0.2000164280349388,0.2110040157708898
Dual Momentum,2023-10-02 00:00:00-04:00,2023-11-01 00:00:00-04:00,CSCO,5,0.16869753463910997,0.2,-0.026451586224747192,-0.0052903172449494384,0.2000164280349388,0.19249180437102642
Dual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,MSFT,1,0.37370193586692535,0.2,0.11314470964604317,0.022628941929208637,0.20001617006561098,0.19772436980267633
Dual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,INTC,2,0.31739196410973136,0.2,0.21933879030759518,0.04386775806151904,0.20001617006561098,0.21700896432719732
Dual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,CRM,3,0.19563000259868057,0.2,0.24427630189323435,0.048855260378646875,0.20001617006561098,0.22143299149860288
Dual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,AAPL,4,0.18856858691773692,0.2,0.11450743377095418,0.022901486754190837,0.20001617006561098,0.1964501380219461
Dual Momentum,2023-11-01 00:00:00-04:00,2023-12-01 00:00:00-05:00,WMT,5,0.1488744543740983,0.2,-0.0537727105366157,-0.01075454210732314,0.20001617006561098,0.167455133656875
Dual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,INTC,1,0.7249095270839203,0.2,0.10910727478132021,0.021821454956264044,0.2000202942714125,0.21679746386137447
Dual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,MSFT,2,0.5185164982689359,0.2,-0.00769746389880599,-0.001539492779761198,0.2000202942714125,0.1906611098699427
Dual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,CRM,3,0.3500187972067159,0.2,0.04215989529896058,0.008431979059792117,0.20002029427141255,0.20144501024697353
Dual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,AAPL,4,0.30711057427371524,0.2,-0.016707982906554397,-0.0033415965813108797,0.20002029427141255,0.19359799511211992
Dual Momentum,2023-12-01 00:00:00-05:00,2024-01-02 00:00:00-05:00,IBM,5,0.27522967528153064,0.2,0.027902151606054915,0.005580430321210983,0.20002029427141246,0.19759577621713592
Dual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,INTC,1,0.5831660990831418,0.2,-0.12296747636891425,-0.02459349527378285,0.20003263110938493,0.1722682744010326
Dual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,JPM,2,0.35057067505595363,0.2,0.03324113758379599,0.0066482275167591975,0.20003263110938493,0.2041237371420343
Dual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,CRM,3,0.338453426632086,0.2,0.08240601568740336,0.016481203137480673,0.20003263110938493,0.212258782200704
Dual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,CAT,4,0.33736007223178044,0.2,0.03821994929969552,0.007643989859939105,0.20003263110938493,0.20228673864931848
Dual Momentum,2024-01-02 00:00:00-05:00,2024-02-01 00:00:00-05:00,MSFT,5,0.332253426921296,0.2,0.07481439856330585,0.014962879712661172,0.20003263110938493,0.20922339811216725
Dual Momentum,2024-02-01 00:00:00-05:00,2024-03-01 00:00:00-05:00,IBM,1,0.5103676059446207,0.2,0.019338169722316056,0.0038676339444632113,0.20003805855648332,0.19975346024665327
