strategy,rebalance_date,next_rebalance_date,symbol,rank,score,qualifies_absolute_filter,selected_by_canonical,universe_size,rank_percentile_from_top,forward_return,forward_mfe,forward_mae,spy_forward_return,universe_median_forward_return,universe_top_quartile_threshold,beat_spy,beat_universe_median,future_top_quartile
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,DOW,20,-0.011955269989129214,True,False,29,0.6785714285714286,0.09605132398836291,0.1269507643158101,-0.030577667198335212,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,MMM,21,-0.013467920061833505,True,False,29,0.7142857142857143,0.015938932847985976,0.056322488685634386,-0.044568759523082147,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,INTC,22,-0.013638881812661374,True,False,29,0.75,0.06418126924612544,0.10289160146533405,-0.0565972568910863,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,False,False
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CSCO,23,-0.015255355544441684,True,False,29,0.7857142857142857,0.09433982074625957,0.09433982074625957,-0.048047409250324136,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CAT,24,-0.016145772392289093,True,False,29,0.8214285714285714,0.08356593666954226,0.0970589645600104,-0.033252567151192625,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,False
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,NKE,25,-0.017424906609351143,True,False,29,0.8571428571428571,0.15048594660391346,0.15048594660391346,-0.0728393415743035,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,WMT,26,-0.02090955926069049,True,False,29,0.8928571428571429,0.06350994978341906,0.08162550996589912,-0.03287392983696524,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,False,False
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CRM,27,-0.02201347601233461,True,False,29,0.9285714285714286,-0.10575739364427317,0.004242405746922362,-0.17551512863211483,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CVX,28,-0.023238568106674906,True,False,29,0.9642857142857143,0.009872833797810232,0.031598483405028244,-0.03638389877833559,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Market-Residual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,BA,29,-0.03526281522593888,True,False,29,1.0,0.24230848016256834,0.24994783569255175,-0.017015154618822192,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,KO,1,-0.004409862924465657,True,True,29,0.0,-0.0007861067075355388,0.01713551431375926,-0.020122649700158646,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,JNJ,2,-0.005666693592309757,True,True,29,0.03571428571428571,-0.015865756277662513,0.011396819174462447,-0.02754174870208148,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,HON,3,-0.005768793519500992,True,True,29,0.07142857142857142,-0.023288483688231,0.0015434657473942792,-0.06378235735633497,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,CSCO,4,-0.006130110928728172,True,True,29,0.10714285714285714,-0.04049745847024777,0.016639703252920413,-0.06395387372802952,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,MCD,5,-0.006299594659387675,True,True,29,0.14285714285714285,-0.0352540081748266,0.024674361119219057,-0.043051651805153135,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,V,6,-0.006350125150941355,True,False,29,0.17857142857142858,-0.03557613353071487,0.013732596875140057,-0.06852538729723434,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,MSFT,7,-0.007405557969451637,True,False,29,0.21428571428571427,-0.0425018458110582,0.03958729083527146,-0.07878032475926455,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,AAPL,8,-0.00765499585778584,True,False,29,0.25,-0.1209771692685161,0.018284727780997656,-0.15073213158527743,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,GS,9,-0.007775534396855521,True,False,29,0.2857142857142857,-0.1060802839752164,0.0,-0.12212182561960616,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,AXP,10,-0.008026267071302273,True,False,29,0.32142857142857145,-0.051864081570040965,0.024283676336289695,-0.09510520415311352,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,IBM,11,-0.00834636888576712,True,False,29,0.35714285714285715,-0.059207926960299084,0.021536398674163237,-0.08521131899239864,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,JPM,12,-0.008354096400083999,True,False,29,0.39285714285714285,-0.02127644990758637,0.0034738096089959036,-0.07070486600897286,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,PG,13,-0.008492481385004358,True,False,29,0.42857142857142855,0.009496542142104936,0.03424028766080456,-0.009697120458698971,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,HD,14,-0.009275878283950822,True,False,29,0.4642857142857143,-0.027243727464035694,0.06417201467324318,-0.04774593897958734,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,MRK,15,-0.009878635033371386,True,False,29,0.5,0.012679034325366212,0.035425541000977834,-0.022141246770970846,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,AMGN,16,-0.010169824040926367,True,False,29,0.5357142857142857,-0.09420133725404967,0.00031248728434252193,-0.09892362683487921,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,TRV,17,-0.010359699003465117,True,False,29,0.5714285714285714,-0.017447670417002237,0.006285772838897641,-0.04670719860493677,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,UNH,18,-0.01080157007749638,True,False,29,0.6071428571428571,-0.04636672708103917,0.0011586911894607699,-0.0634553479750054,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,VZ,19,-0.011089375466468154,True,False,29,0.6428571428571429,0.0150587275634535,0.0150587275634535,-0.06636049805335742,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,WMT,20,-0.01239907673534546,True,False,29,0.6785714285714286,-0.05894524302963233,0.010259791792046169,-0.07043202437300722,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,MMM,21,-0.01244487771620617,True,False,29,0.7142857142857143,-0.04540439640223726,0.021366992304336252,-0.07462681927366577,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,DOW,22,-0.013664326827243167,True,False,29,0.75,-0.012682959700282104,0.030829141544341576,-0.04858542191649817,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,DIS,23,-0.017396180528250316,True,False,29,0.7857142857142857,-0.09083470855134401,0.018596184270281535,-0.14100343464047704,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,CAT,24,-0.017713118058704458,True,False,29,0.8214285714285714,0.01595595190200183,0.03440254128910447,-0.04786847253320403,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,INTC,25,-0.01771929364085778,True,False,29,0.8571428571428571,-0.10548944787100012,0.007936500427734305,-0.16170633259367906,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,NKE,26,-0.018680693096511325,True,False,29,0.8928571428571429,0.08015167105129928,0.08589183131384925,-0.07355696858755356,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,CVX,27,-0.021756957945442745,True,False,29,0.9285714285714286,-0.033756608847113845,0.001573909440831578,-0.09312883073148892,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,CRM,28,-0.024445822402957673,True,False,29,0.9642857142857143,-0.08376836421544998,0.00027104903629715515,-0.14374813501553618,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,False,False,False
Market-Residual Momentum,2022-12-01 00:00:00-05:00,2023-01-03 00:00:00-05:00,BA,29,-0.034363084063830596,True,False,29,1.0,0.07865603578581748,0.09794269082869,-0.03370974180846675,-0.05537319869108115,-0.0352540081748266,-0.012682959700282104,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,KO,1,-0.003757935643713073,True,True,29,0.0,-0.03807427009292175,0.002517345467949905,-0.06544994413485694,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,JNJ,2,-0.0050166014091445055,True,True,29,0.03571428571428571,-0.07476166723127453,0.027077487018960733,-0.08577447069759936,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,HON,3,-0.005225215778072556,True,True,29,0.07142857142857142,-0.038858846800082,0.009621064663292156,-0.07594717517278804,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,CSCO,4,-0.005293411967969397,True,True,29,0.10714285714285714,0.019152420412771765,0.0410560943819267,-0.038134128329058936,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,True,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,MCD,5,-0.006110204008264675,True,True,29,0.14285714285714285,0.013243521452793727,0.04500435509219414,-0.015254388617208514,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,V,6,-0.006416072044480803,True,False,29,0.17857142857142858,0.0959958161502299,0.11257651261702373,-0.014908233636210078,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,AXP,7,-0.0065955407657013465,True,False,29,0.21428571428571427,0.16344099838765325,0.19350361187086662,-0.03236697715499781,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,GS,8,-0.006663402476717817,True,False,29,0.25,0.03936335121177881,0.0835024258228676,-0.02703329380227748,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,True,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,PG,9,-0.00691977650388409,True,False,29,0.2857142857142857,-0.05285512333225917,0.02550521551271201,-0.07518712263768079,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,MSFT,10,-0.006951374876066674,True,False,29,0.32142857142857145,0.018323147736303946,0.02776849027348738,-0.09762217689105157,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,AAPL,11,-0.007754245160239925,True,False,29,0.35714285714285715,0.10508156178667583,0.13010438609353536,-0.04689899192202418,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,HD,12,-0.007907393705657517,True,False,29,0.39285714285714285,0.015656924734835043,0.05588777806754219,-0.03159887364413072,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,JPM,13,-0.008238991689121122,True,False,29,0.42857142857142855,0.029509654721819656,0.06883981606263734,-0.009982298496607589,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,True,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,MRK,14,-0.008656574821524488,True,False,29,0.4642857142857143,-0.031156643654884797,0.046010169768008424,-0.04800291274986468,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,IBM,15,-0.008775704962987296,True,False,29,0.5,-0.04684621494537888,0.04309009496029503,-0.05754784994181472,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,TRV,16,-0.009341427106148048,True,False,29,0.5357142857142857,0.012211259085599169,0.04177581025109145,-0.028654364665904652,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,UNH,17,-0.009540185297294945,True,False,29,0.5714285714285714,-0.04795014519399843,0.0009521451742442455,-0.09593808237695955,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,AMGN,18,-0.010060521152179924,True,False,29,0.6071428571428571,-0.044888281358112514,0.06121808543491847,-0.044888281358112514,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,VZ,19,-0.010804815948170288,True,False,29,0.6428571428571429,0.0724194390955275,0.07727200752148589,-0.019013223427088555,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,WMT,20,-0.01115231138566486,True,False,29,0.6785714285714286,0.007786735065794748,0.037250195664463526,-0.030726125654499392,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,DOW,21,-0.011490815043133207,True,False,29,0.7142857142857143,0.17154154078691608,0.17490118948171074,-0.005731168173421897,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,MMM,22,-0.012588929793157844,True,False,29,0.75,-0.05735694599288599,0.06895969045268702,-0.08031603865796433,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,CAT,23,-0.014417854102683703,True,False,29,0.7857142857142857,0.050983171986885845,0.11063972607334294,-0.018613910021071156,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,True,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,INTC,24,-0.01699743524486763,True,False,29,0.8214285714285714,0.031053633646629386,0.1271720642963925,-0.02513857364163985,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,True,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,DIS,25,-0.017688660257420885,True,False,29,0.8571428571428571,0.2193751635896266,0.24275117210775843,-0.012924269302011515,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,CVX,26,-0.017793223339397812,True,False,29,0.8928571428571429,-0.03498865248614258,0.05487552891737146,-0.045512453408993014,0.05421835359083116,0.018323147736303946,0.0788695507064785,False,False,False
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,CRM,27,-0.02139856469568846,True,False,29,0.9285714285714286,0.24069823414510938,0.24276950653104867,-0.015977539929741158,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,NKE,28,-0.022342018342026537,True,False,29,0.9642857142857143,0.0788695507064785,0.09008852768973652,-0.009363142823935133,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-01-03 00:00:00-05:00,2023-02-01 00:00:00-05:00,BA,29,-0.02862198832418228,True,False,29,1.0,0.09930035742498067,0.1227779363363295,-0.0028504952602064204,0.05421835359083116,0.018323147736303946,0.0788695507064785,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,KO,1,-0.0035775540121182337,True,True,29,0.0,-0.032875319555324856,0.00719663797511827,-0.03696423255206682,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,JNJ,2,-0.004683487250792484,True,True,29,0.03571428571428571,-0.05447864582081785,0.020553493583193472,-0.05447864582081785,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,IBM,3,-0.0053042269234321315,True,True,29,0.07142857142857142,-0.029791633602742507,0.034111195872226,-0.030092701886636153,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,CSCO,4,-0.005478760314025055,True,True,29,0.10714285714285714,0.0010333065733170166,0.06922925650650447,-0.04050433765945238,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,AXP,5,-0.005748659667536682,True,True,29,0.14285714285714285,0.0007498435486554822,0.05058242610383257,-0.013265881824420012,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,HON,6,-0.00596010552274806,True,False,29,0.17857142857142858,-0.07326202329381082,0.005014174489491374,-0.08088119240201197,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,MCD,7,-0.006261332609325598,True,False,29,0.21428571428571427,-0.011100848242666106,0.012957531579084192,-0.02557883171502162,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,V,8,-0.006398988531780114,True,False,29,0.25,-0.041331249172024465,0.021493617625367945,-0.050067961006053374,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,PG,9,-0.0068240015305711665,True,False,29,0.2857142857142857,-0.02836401862167459,0.014217372229927916,-0.04398902883022626,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,True,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,JPM,10,-0.007816068230487971,True,False,29,0.32142857142857145,0.0281456426179163,0.04435283881604524,-0.0055709570396847985,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,AAPL,11,-0.007870135017576163,True,False,29,0.35714285714285715,0.02142252536722289,0.09314440139618219,-0.018406569938288597,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,HD,12,-0.007996019857436365,True,False,29,0.39285714285714285,-0.09451263649133312,0.05918315986851019,-0.09451263649133312,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,MSFT,13,-0.008017230420229615,True,False,29,0.42857142857142855,0.015569801168741071,0.11806857956502337,-0.010201607981035754,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,GS,14,-0.008169442341606659,True,False,29,0.4642857142857143,-0.020073113028501566,0.057309720587461976,-0.02163739341537263,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,UNH,15,-0.008187562331710141,True,False,29,0.5,-0.05268523889789456,0.008860871222354794,-0.07212711708965658,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,MRK,16,-0.008435851157469143,True,False,29,0.5357142857142857,-0.009441786452068945,0.039917660446251224,-0.04879877512309527,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,TRV,17,-0.009311497558604387,True,False,29,0.5714285714285714,-0.026456481680426913,0.004815044478552188,-0.0651886495107592,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,True,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,VZ,18,-0.00969248319363436,True,False,29,0.6071428571428571,-0.07811395102752194,0.0002381119584078384,-0.0928792729379182,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,AMGN,19,-0.010615968103947826,True,False,29,0.6428571428571429,-0.06725976643567888,0.0032106641804927616,-0.06725976643567888,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,DOW,20,-0.01068224142037133,True,False,29,0.6785714285714286,-0.02171990516720468,0.026906156814672233,-0.05431855957865761,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,WMT,21,-0.011314299511976711,True,False,29,0.7142857142857143,-0.018098251171653423,0.0325769922159409,-0.03459554675515697,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,CAT,22,-0.013001008649542567,True,False,29,0.75,-0.038689203243587156,0.003773572783484447,-0.0743990741706545,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,MMM,23,-0.01530287405937314,True,False,29,0.7857142857142857,-0.017806873129187606,0.05499788261323757,-0.055665166465475924,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,True,True,True
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,INTC,24,-0.016718375247307016,True,False,29,0.8214285714285714,-0.09161021910128553,0.11760489969884946,-0.10249797172362873,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,CVX,25,-0.017192872132134163,True,False,29,0.8571428571428571,-0.05510727271651861,0.015013046016730591,-0.06690967290723004,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,DIS,26,-0.01849099279623201,True,False,29,0.8928571428571429,-0.08580650482410668,0.08921649385757147,-0.08792646719923058,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,NKE,27,-0.020584895524956792,True,False,29,0.9285714285714286,-0.07779504197638809,0.026661528447293303,-0.08256454439567451,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,CRM,28,-0.021714727295236824,True,False,29,0.9642857142857143,-0.028259459560211142,0.06623750134674755,-0.048113061894561326,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,True,False
Market-Residual Momentum,2023-02-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,BA,29,-0.026128355649951973,True,False,29,1.0,-0.050162648432566015,0.04346801751059526,-0.06953938973908125,-0.02418476285949489,-0.029791633602742507,-0.017806873129187606,False,False,False
Market-Residual Momentum,2023-03-01 00:00:00-05:00,2023-04-03 00:00:00-04:00,KO,1,-0.003722260318254844,True,True,29,0.0,0.061692267092019026,0.061692267092019026,-0.012853071579602693,0.0379364734424652,0.026291650509159714,0.061692267092019026,True,True,True
Market-Residual Momentum,2023-03-01 00:00:00-05:00,2023-04-03 00:00:00-04:00,PG,2,-0.004352822733076356,True,True,29,0.03571428571428571,0.07518982232378613,0.07707342947821116,-0.014125332522406775,0.0379364734424652,0.026291650509159714,0.061692267092019026,True,True,True
Market-Residual Momentum,2023-03-01 00:00:00-05:00,2023-04-03 00:00:00-04:00,JNJ,3,-0.004917045052844737,True,True,29,0.07142857142857142,0.012678994299173851,0.021174932166858618,-0.018952841526179598,0.0379364734424652,0.026291650509159714,0.061692267092019026,False,False,False
