,weekly_net_return
2010-10-29,-0.001075720154354436
2010-11-05,0.03624004684433693
2010-11-12,-0.013774138595149546
2010-11-19,-0.0009876397523514333
2010-11-26,0.002890573275291054
2010-12-03,0.03535607729308377
2010-12-10,0.02409249015556735
2010-12-17,-0.004549862008561887
2010-12-23,0.01067228857686982
2010-12-31,0.013510257310290888
2011-01-07,-0.009496891234880676
2011-01-14,0.02698104795608138
2011-01-21,-0.0388061806523964
2011-01-28,0.006172382336687347
2011-02-04,0.024579119272289195
2011-02-11,0.02074615537953991
2011-02-18,0.009461123638358005
2011-02-25,-0.001954490659806911
2011-03-04,-0.004171688921087719
2011-03-11,-0.04195125651687374
2011-03-18,0.007819622528159792
2011-03-25,0.04239981637231739
2011-04-01,0.018015288259835494
2011-04-08,-0.007405397638689303
2011-04-15,-0.025524680010983725
2011-04-21,0.023252925806315425
2011-04-29,0.01864820474825038
2011-05-06,-0.046058242493308366
2011-05-13,-0.005455886607436621
2011-05-20,-0.01791219327602396
2011-05-27,0.03340969809108949
2011-06-03,-0.04368013285250518
2011-06-10,-0.032049485257699906
2011-06-17,-0.0072536892313747325
2011-06-24,0.03532226256995522
2011-07-01,0.055088891458936785
2011-07-08,0.0031896518209729757
2011-07-15,-0.022032230598879855
2011-07-22,0.005392263444586841
2011-07-29,-0.030710930479457766
2011-08-05,-0.14129180327725538
2011-08-12,0.03050748698127455
2011-08-19,-0.04383044096514926
2011-08-26,0.058837020546719396
2011-09-02,-0.043135772788759026
2011-09-09,0.0061852786688221355
2011-09-16,0.04755421616993946
2011-09-23,-0.08087902378392052
2011-09-30,-0.0453767966537069
2011-10-07,0.05853410702132123
2011-10-14,0.06695130930111888
2011-10-21,0.005117120120165422
2011-10-28,0.057963428527348995
2011-11-04,-0.003159485544753621
2011-11-11,-0.008244819360157524
2011-11-18,-0.058002536911889654
2011-11-25,-0.023832132445645884
2011-12-02,0.1013613087681435
2011-12-09,-0.020550134019412414
2011-12-16,-0.028836165392771326
2011-12-23,0.02824938390789839
2011-12-30,0.014300574896588815
2012-01-06,-0.0034739012517201163
2012-01-13,0.01733640793250286
2012-01-20,0.01544816908122055
2012-01-27,0.007448931250880797
2012-02-03,0.03785710933375342
2012-02-10,0.0069736854417806245
2012-02-17,0.009802029395491648
2012-02-24,-0.014070268432304587
2012-03-02,-0.022071974623371956
2012-03-09,0.020515755851745233
2012-03-16,0.012673589726996915
2012-03-23,0.015659936618070348
2012-03-30,-0.023579300946629543
2012-04-05,-0.039789118042678664
2012-04-13,-0.002654944580447615
2012-04-20,-0.02050270979960355
2012-04-27,0.03999165514451684
2012-05-04,-0.051103771043734966
2012-05-11,-0.020149808529290065
2012-05-18,-0.04938902564814248
2012-05-25,0.032069488774397525
2012-06-01,-0.042955356296146684
2012-06-08,0.045425817718318925
2012-06-15,-0.019934903635257684
2012-06-22,-0.001042471313964978
2012-06-29,0.045630139403405094
2012-07-06,0.00871482500069689
2012-07-13,-0.02688492504981232
2012-07-20,-0.021977268020801653
2012-07-27,0.016941615364419838
2012-08-03,-0.004372524823338444
2012-08-10,0.024083679299116024
2012-08-17,0.018694260063735774
2012-08-24,-0.0052467597558065165
2012-08-31,-0.005803800442766967
2012-09-07,0.0322628234753447
2012-09-14,0.020174276895482932
2012-09-21,-0.010330716454842296
2012-09-28,-0.013273238753954203
