,weekly_net_return
2008-12-19,0.03729952430169259
2008-12-26,-0.026616820339388753
2009-01-02,0.10227404479862429
2009-01-09,-0.03083851911003162
2009-01-16,-0.04553499977809434
2009-01-23,-0.03421573716815364
2009-01-30,-0.008926552557518256
2009-02-06,0.07618012259783044
2009-02-13,-0.06510178232185597
2009-02-20,-0.06938871293423837
2009-02-27,-0.08390034565870519
2009-03-06,-0.1118411716534543
2009-03-13,0.14242237965384955
2009-03-20,0.058389214805099746
2009-03-27,0.03866737912031093
2009-04-03,0.07161334360055904
2009-04-09,0.02585351200171081
2009-04-17,0.012297846552480939
2009-04-24,0.015230654864991613
2009-05-01,0.04749956671796906
2009-05-08,0.004203575126835296
2009-05-15,-0.026012598864484187
2009-05-22,-0.007691998179100949
2009-05-29,0.0706716962611751
2009-06-05,0.04837630513506191
2009-06-12,-0.007590953938685147
2009-06-19,-0.03344995860843934
2009-06-26,0.01622885007105965
2009-07-02,-0.033920649691558495
2009-07-10,-0.019951754089112542
2009-07-17,0.100067899098046
2009-07-24,0.03903089549488264
2009-07-31,0.018272850313806474
2009-08-07,0.0033859969139366343
2009-08-14,-0.02643153277675843
2009-08-21,0.054904892806822925
2009-08-28,-0.014433275138228325
2009-09-04,0.009824760628991965
2009-09-11,0.029345142728124267
2009-09-18,0.033724744758823415
2009-09-25,-0.011793866316517021
2009-10-02,-0.02790709187335018
2009-10-09,0.056144043875067655
2009-10-16,0.015140541277650958
2009-10-23,-0.026165657085991036
2009-10-30,-0.07131937902354232
2009-11-06,0.03908427748630562
2009-11-13,0.006960170916129254
2009-11-20,-0.0023640661284098892
2009-11-27,-0.024789984553410815
2009-12-04,0.04487655304072269
2009-12-11,0.009984556284330603
2009-12-18,0.011207445674956372
2009-12-24,0.03292366396975457
2009-12-31,0.0034892655419481583
2010-01-08,0.04482932584815575
2010-01-15,-0.009798087415144825
2010-01-22,-0.03885031874033727
2010-01-29,-0.03526896035093135
2010-02-05,-0.00720208270565126
2010-02-12,0.03784720241819847
2010-02-19,0.03200095100725376
2010-02-26,-0.004009314265544054
2010-03-05,0.05309447660639494
2010-03-12,0.012050316225395524
2010-03-19,-0.017369143924984138
