,weekly_net_return
2010-04-23,0.04633025037589811
2010-04-30,-0.03122345125004715
2010-05-07,-0.03791970266931092
2010-05-14,0.019669638774516485
2010-05-21,-0.05366333129755062
2010-05-28,0.007397371262669966
2010-06-04,-0.022207680619850106
2010-06-11,0.021226352220676897
2010-06-18,0.03686529155282618
2010-06-25,-0.05048138276374016
2010-07-02,-0.03912683676947095
2010-07-09,0.039037681127246995
2010-07-16,-0.012424012043107334
2010-07-23,0.0689708839599547
2010-07-30,0.005135895413110145
2010-08-06,-0.006322962475469975
2010-08-13,-0.08290766545351659
2010-08-20,0.01517351345858988
2010-08-27,-0.006940906022116351
2010-09-03,0.04445290392142739
2010-09-10,0.003758545644062613
2010-09-17,0.016194249835674173
2010-09-24,0.031232513117232942
2010-10-01,0.008062987486657368
2010-10-08,0.02187755310360806
2010-10-15,0.014703982864377123
2010-10-22,-0.002897606945736677
2010-10-29,-0.0009266172698577015
2010-11-05,0.030002011316436886
2010-11-12,-0.009666340677739733
2010-11-19,0.006366488628922855
2010-11-26,0.00449312979499836
2010-12-03,0.029347922115354485
2010-12-10,0.02424551620621564
2010-12-17,-0.002007793415074768
2010-12-23,0.006009648225642758
2010-12-31,0.007617071458447621
2011-01-07,-0.013026133406154737
2011-01-14,0.02587750130881324
2011-01-21,-0.030452223622630854
2011-01-28,0.005528250578911035
2011-02-04,0.022894661089525363
2011-02-11,0.02048352189310232
2011-02-18,0.0023914813293422904
2011-02-25,-0.004519995294793157
2011-03-04,0.002765266714671878
2011-03-11,-0.03521303186743436
2011-03-18,0.015169807709392554
2011-03-25,0.040255826174929114
2011-04-01,0.022014573432790754
2011-04-08,-0.008624056433958338
2011-04-15,-0.022560056444638044
2011-04-21,0.021651121676835458
2011-04-29,0.021331099268103487
2011-05-06,-0.03691582971551313
2011-05-13,-0.0036385655628930337
2011-05-20,-0.021615285062472456
2011-05-27,0.031266371466791586
2011-06-03,-0.043762476906496116
2011-06-10,-0.02646357051404616
2011-06-17,-0.004362012903985485
2011-06-24,0.03265359007096115
2011-07-01,0.0603441426273078
2011-07-08,0.004161787335153212
2011-07-15,-0.022164233817952263
2011-07-22,0.0068268989124006686
2011-07-29,-0.03331378572273542
2011-08-05,-0.13093332218487647
2011-08-12,0.02734182638252018
2011-08-19,-0.04059491869838275
2011-08-26,0.05948408553505463
2011-09-02,-0.048378791973438084
2011-09-09,0.008812386927724274
2011-09-16,0.052463207268067386
2011-09-23,-0.07223750543751882
2011-09-30,-0.0393940712002244
2011-10-07,0.06962177341500156
2011-10-14,0.06502574830185975
2011-10-21,0.013807493246308233
2011-10-28,0.05321588653708525
2011-11-04,0.001625280446432305
2011-11-11,-0.000668781690108981
2011-11-18,-0.053700937160683734
2011-11-25,-0.023038328669312165
2011-12-02,0.09318225708060998
2011-12-09,-0.019064904935177242
2011-12-16,-0.01877507736775196
2011-12-23,0.02621401445462859
2011-12-30,0.013585522928878536
2012-01-06,-0.006145057672904362
2012-01-13,0.014231673900345835
