realization_date,signal_date,regime,transition_active,ret_A,ret_B,nav_A,nav_B,composite_ret
2005-01-21,2005-01-14,BULL,False,-0.011777604068425747,-0.011777604068425747,2.3980080779426127,2.3995544608481993,-0.0126628672903054
2005-01-28,2005-01-21,BULL,False,0.011698490155951364,0.011698490155951364,2.426061151836316,2.427625625087101,0.0119937608975066
2005-02-04,2005-01-28,BULL,False,0.03319724617796409,0.03319724617796409,2.5065997011366217,2.508216110591052,0.0356531960537965
2005-02-11,2005-02-04,BULL,False,-0.003522130599787874,-0.003522130599787874,2.497771129627829,2.4993818458770583,-0.0058979479457026
2005-02-18,2005-02-11,BULL,False,-0.0059411681284619435,-0.0059411681284619435,2.482931451400292,2.484532598113477,-0.0024523624590803
2005-02-25,2005-02-18,BULL,False,0.009052407402364864,0.009052407402364864,2.5054079584505122,2.507023599396056,0.0095321043635447
2005-03-04,2005-02-25,BULL,False,0.02037995964747252,0.02037995964747252,2.5564680715441903,2.558116639187009,0.0227624978399512
2005-03-11,2005-03-04,BULL,False,-0.018317577408563854,-0.018317577408563854,2.5096397697511574,2.511258139628566,-0.0162077906400831
2005-03-18,2005-03-11,BULL,False,-0.00390507217699553,-0.00390507217699553,2.4998394453120207,2.5014514953382485,-0.0025290967060451
2005-03-24,2005-03-18,BULL,False,-0.005580955221219779,-0.005580955221219779,2.4858879533074956,2.4874910065547122,-0.0041263350716824
2005-04-01,2005-03-24,BULL,False,-0.002275235828630354,-0.002275235828630354,2.48023197197017,2.481831377893203,-0.0004948296436468
2005-04-08,2005-04-01,BULL,False,-0.00057822507405437,-0.00057822507405437,2.4787978396545056,2.4803963207609305,0.0009220524812911
2005-04-15,2005-04-08,BULL,False,-0.06213130563473307,-0.06213130563473307,2.324786893472216,2.326286058860466,-0.0620128169443091
2005-04-22,2005-04-15,SIDEWAYS,False,0.022845445489178738,0.022845445489178738,2.3778976857209924,2.379431100210399,0.0263056466034443
2005-04-29,2005-04-22,BULL,False,-0.01956975101435454,-0.01956975101435454,2.3313628200738226,2.33286622602347,-0.0218529776593812
2005-05-06,2005-04-29,BULL,False,0.029653225259787818,0.029653225259787818,2.400495246939766,2.402043233724695,0.0282250652966055
2005-05-13,2005-05-06,BULL,False,-0.013964824241170588,-0.013964824241170588,2.3669727527244864,2.3684991221460368,-0.0122326769642916
2005-05-20,2005-05-13,BULL,False,0.04307190530040994,0.04307190530040994,2.468922778978486,2.470514892039215,0.0470367201352983
2005-05-27,2005-05-20,BULL,False,0.019168051534489885,0.019168051534489885,2.516247218040622,2.5178698488065474,0.0231866951459427
2005-06-03,2005-05-27,BULL,False,0.009028805961020327,0.009028805961020327,2.538965925922268,2.5406032071065257,0.0079573851778077
2005-06-10,2005-06-03,BULL,False,0.005310697398631521,0.005310697398631521,2.5524496056602772,2.554095581949461,0.0056971469357415
2005-06-17,2005-06-10,BULL,False,0.01968002011148528,0.01968002011148528,2.602681865233224,2.604360234368882,0.0180623636992935
2005-06-24,2005-06-17,BULL,False,-0.02404655581010914,-0.02404655581010914,2.540096330504934,2.5417343406435013,-0.0225075149663131
2005-07-01,2005-06-24,BULL,False,0.016723381701347958,0.016723381701347958,2.5825753309981616,2.5842407342055065,0.0157512218930937
2005-07-08,2005-07-01,BULL,False,0.030100500830711526,0.030100500830711526,2.660312141894247,2.6620276745722182,0.0302745755510491
2005-07-15,2005-07-08,BULL,False,0.00941440436971395,0.00941440436971395,2.6853573961476993,2.6870890795440103,0.0101723017701172
2005-07-22,2005-07-15,BULL,False,0.028397448253142832,0.028397448253142832,2.761614693845998,2.7633955526319465,0.0277030113767982
2005-07-29,2005-07-22,BULL,False,0.006590184443896321,0.006590184443896321,2.779814244041417,2.7816068390152338,0.0076263630651687
2005-08-05,2005-07-29,BULL,False,-0.013625615405811376,-0.013625615405811376,2.741937564252512,2.7437057340166375,-0.0128392907308059
2005-08-12,2005-08-05,BULL,False,-0.009785501498845696,-0.009785501498845696,2.7151063301077776,2.716857197444026,-0.0097672208193336
2005-08-19,2005-08-12,BULL,False,-0.003957657270308136,-0.003957657270308136,2.704360869800767,2.7061048078041727,-0.0019367486499035
2005-08-26,2005-08-19,BULL,False,-0.012152146765645421,-0.012152146765645421,2.671497079603679,2.673219825016518,-0.0119490575308981
2005-09-02,2005-08-26,BULL,False,0.021238798862856838,0.021238798862856838,2.728236468740091,2.729995803196245,0.0209204288501436
2005-09-09,2005-09-02,BULL,False,0.021025474900549197,0.021025474900549197,2.7855989361363487,2.787395261434952,0.0229752397566813
2005-09-16,2005-09-09,BULL,False,-0.0056722954323118625,-0.0056722954323118625,2.7697981960146496,2.771584332025467,-0.0075444489847638
2005-09-23,2005-09-16,BULL,False,-0.014685386143011224,-0.014685386143011224,2.729122639967959,2.7308825458817534,-0.013388615696589
2005-09-30,2005-09-23,BULL,False,0.014881867973713962,0.014881867973713962,2.769737082780036,2.7715231793812856,0.0149135024662922
2005-10-07,2005-09-30,BULL,False,-0.02917975759729456,-0.02917975759729456,2.6889168260962766,2.6906508048316566,-0.0278841912320116
2005-10-14,2005-10-07,BULL,False,-0.023027801103285606,-0.023027801103285606,2.6269969842416536,2.628691033259598,-0.0227391992423576
2005-10-21,2005-10-14,SIDEWAYS,False,0.0036993006253089344,0.0036993006253089344,2.6367150358281437,2.6384153516426796,0.0018004615274228
2005-10-28,2005-10-21,SIDEWAYS,False,0.006502796517835161,0.006502796517835161,2.653861057181651,2.6555724298039447,0.0083158146485601
2005-11-04,2005-10-28,BULL,False,0.04698640592687245,0.04698640592687245,2.778556450087907,2.7803482339589243,0.0515295930790162
2005-11-11,2005-11-04,BULL,False,0.008696901416673173,0.008696901416673173,2.802721281614983,2.804528648453686,0.0084950721538874
2005-11-18,2005-11-11,BULL,False,0.012767913140535336,0.012767913140535336,2.838506183495773,2.840336626637286,0.0134454153712346
2005-11-25,2005-11-18,BULL,False,0.021124540468694823,0.021124540468694823,2.89846832223967,2.9003374326514013,0.0226509898410064
2005-12-02,2005-11-25,BULL,False,0.011126779276566924,0.011126779276566924,2.9307189395013524,2.9326088470920784,0.0108466734198317
2005-12-09,2005-12-02,BULL,False,0.0052628680030432085,0.0052628680030432085,2.9461429264339674,2.948042780358881,0.0050090077123593
2005-12-16,2005-12-09,BULL,False,-0.00638509146673692,-0.00638509146673692,2.9273315343746065,2.929219257558436,-0.0051322680182489
2005-12-23,2005-12-16,BULL,False,0.008282503404729644,0.008282503404729644,2.9515771677748366,2.9534805260323633,0.0082349482125963
2005-12-30,2005-12-23,BULL,False,-0.009454830984723252,-0.009454830984723252,2.9236705045151576,2.925555866842056,-0.0084445679923898
2006-01-06,2005-12-30,BULL,False,0.029648866900434,0.029648866900434,3.010354022164252,3.01229528334784,0.0293669435290273
2006-01-13,2006-01-06,BULL,False,0.00859499579217993,0.00859499579217993,3.0362280023177264,3.0381859486330183,0.0084389441684115
2006-01-20,2006-01-13,BULL,False,-0.004331995136450703,-0.004331995136450703,3.0230750773785307,3.0250245418799073,-0.0032655387737568
2006-01-27,2006-01-20,BULL,False,0.028433234899012838,0.028433234899012838,3.1090308811709857,3.1110357752544573,0.0278395212780998
2006-02-03,2006-01-27,BULL,False,-0.001105675417267304,-0.001105675417267304,3.1055933021541504,3.1075959794755197,-0.0008680743266929
2006-02-10,2006-02-03,BULL,False,-0.009406097784156551,-0.009406097784156551,3.076381787876267,3.078365627818921,-0.0060999906608618
2006-02-17,2006-02-10,BULL,False,0.02003358950037672,0.02003358950037672,3.138012757761015,3.140036341138715,0.0232031478140825
2006-02-24,2006-02-17,BULL,False,0.005101229846309252,0.005101229846309252,3.154020482099005,3.156054388240628,0.0053001295399105
2006-03-03,2006-02-24,BULL,False,0.002140057559080046,0.002140057559080046,3.160770267473214,3.1628085262910495,0.0035505511984434
2006-03-10,2006-03-03,BULL,False,-0.0007472250270540281,-0.0007472250270540281,3.1584084608245897,3.160445196604425,0.0027125050471392
2006-03-17,2006-03-10,BULL,False,0.017593661205887665,0.017593661205887665,3.213976429234146,3.216048998653258,0.0197496466033388
2006-03-24,2006-03-17,BULL,False,0.012195957325991557,0.012195957325991557,3.2531739486118285,3.255271794999131,0.0123984256713108
2006-03-31,2006-03-24,BULL,False,0.018746601363034934,0.018746601363034934,3.3141599037910643,3.3162970776683105,0.0181633137022896
2006-04-07,2006-03-31,BULL,False,0.0031238818271512557,0.0031238818271512557,3.3245129476867907,3.3266567978426735,0.0043393428732325
2006-04-13,2006-04-07,BULL,False,-0.005803929126718874,-0.005803929126718874,3.305217710157557,3.307349117559077,-0.0042288355237527
2006-04-21,2006-04-13,BULL,False,0.025254968424697398,0.025254968424697398,3.388690879064337,3.390876115092482,0.0260863270678516
2006-04-28,2006-04-21,BULL,False,0.0003000071519004071,0.0003000071519004071,3.389707510563636,3.391893402178218,0.0016462379210555
2006-05-05,2006-04-28,BULL,False,0.02018911539207177,0.02018911539207177,3.458142706639777,3.4603727294724007,0.0212801036660729
2006-05-12,2006-05-05,BULL,False,-0.048129421858939946,-0.048129421858939946,3.2917042974634945,3.293826990586452,-0.0462855478239174
2006-05-19,2006-05-12,BULL,False,-0.02112614773233089,-0.02112614773233089,3.222163266184132,3.2242411149785837,-0.0157381717189062
2006-05-26,2006-05-19,BULL,False,0.01911929579521266,0.01911929579521266,3.2837687587707753,3.2858863345709453,0.0234552660436117
2006-06-02,2006-05-26,BULL,False,0.008277431251919678,0.008277431251919678,3.310949928918702,3.3130850328069785,0.0085671706425013
2006-06-09,2006-06-02,BULL,False,-0.043378874131931935,-0.043378874131931935,3.167324648695008,3.169367134180457,-0.0452673815203152
2006-06-16,2006-06-09,SIDEWAYS,False,-0.004050956042733138,-0.004050956042733138,3.1544939557700795,3.156528167236609,-0.0046264369806279
2006-06-23,2006-06-16,SIDEWAYS,False,-0.000727982383373904,-0.000727982383373904,3.1521975397418194,3.154230270338237,-0.0018935335133885
2006-06-30,2006-06-23,SIDEWAYS,False,0.023711572540993913,0.023711572540993913,3.22694110036895,3.2290220302043613,0.0187489642350236
2006-07-07,2006-06-30,BULL,False,-0.016565673723438215,-0.016565673723438215,3.1734846469754854,3.175531104806202,-0.0172359788593035
2006-07-14,2006-07-07,BULL,False,-0.04783911719272926,-0.04783911719272926,3.021667943039498,3.023616500134221,-0.0488504229085357
2006-07-21,2006-07-14,SIDEWAYS,False,-0.009633537041566474,-0.009633537041566474,2.992558592982913,2.9944883785806864,-0.007415997453795
2006-07-28,2006-07-21,SIDEWAYS,False,0.039316193985766607,0.039316193985766607,3.1102146071384023,3.112220264561089,0.0433192470190838
2006-08-04,2006-07-28,BULL,False,0.00461764681730766,0.00461764681730766,3.1245764797201985,3.1265913985604996,0.0026370143995773
2006-08-11,2006-08-04,BULL,False,-0.020691363232911673,-0.020691363232911673,3.0599247328292956,3.061897960251987,-0.0207271497333959
2006-08-18,2006-08-11,BULL,False,0.03995288764686139,0.03995288764686139,3.1821775618878765,3.1842296254440883,0.0413370491846736
2006-08-25,2006-08-18,BULL,False,-0.011364921591058152,-0.011364921591058152,3.1460123634081962,3.1480411054229918,-0.008486363115857
2006-09-01,2006-08-25,BULL,False,0.033780001013025474,0.033780001013025474,3.2522846642311154,3.254381937153226,0.0345215491529491
2006-09-08,2006-09-01,BULL,False,-0.020437413633225363,-0.020437413633225363,3.1858163772952284,3.1878707873831282,-0.0201329298997558
2006-09-15,2006-09-08,BULL,False,0.02436832679163963,0.02436832679163963,3.2634493918753162,3.265553864499602,0.0244347093118646
2006-09-22,2006-09-15,BULL,False,-0.015542720601890214,-0.015542720601890214,3.2127265097789897,3.214798273173262,-0.016731609794172
2006-09-29,2006-09-22,BULL,False,0.017767251300631233,0.017767251300631233,3.269807829038433,3.2719164019735665,0.0188723570050004
2006-10-06,2006-09-29,BULL,False,0.01962688689322109,0.01962688689322109,3.333983977461539,3.336133935119176,0.0198706679668855
2006-10-13,2006-10-06,BULL,False,0.03486588246248722,0.03486588246248722,3.450226270951529,3.4524511887801563,0.0331022635685017
2006-10-20,2006-10-13,BULL,False,-0.003515314070415284,-0.003515314070415284,3.4380976419951366,3.4403147385388153,-0.0027797966249388
2006-10-27,2006-10-20,BULL,False,0.009946585790353228,0.009946585790353228,3.472294975146852,3.474534124231508,0.0079006187622198
2006-11-03,2006-10-27,BULL,False,-0.006966584584622889,-0.006966584584622889,3.4481049384997307,3.450328488362891,-0.0060301194490609
2006-11-10,2006-11-03,BULL,False,0.019426717441397488,0.019426717441397488,3.5150902988482526,3.517357044986321,0.0196156926078489
2006-11-17,2006-11-10,BULL,False,0.02284957454207311,0.02284957454207311,3.595408616653904,3.597727156976822,0.0250722196403108
2006-11-24,2006-11-17,BULL,False,0.006387613346127697,0.006387613346127697,3.6183746967184254,3.620708046980454,0.0043125576028109
2006-12-01,2006-11-24,BULL,False,-0.009153767802176667,-0.009153767802176667,3.5852529349233935,3.587564926238922,-0.0100126193607172
2006-12-08,2006-12-01,BULL,False,0.014848836121378823,0.014848836121378823,3.638489768207763,3.64083608990345,0.0159275229126535
2006-12-15,2006-12-08,BULL,False,0.003282860609188004,0.003282860609188004,3.6504344229447456,3.652788447287504,0.0042291943747217
2006-12-22,2006-12-15,BULL,False,-0.019575155528291744,-0.019575155528291744,3.5789766013697726,3.581284545319904,-0.0181510249314739
2006-12-29,2006-12-22,BULL,False,0.011661003280278196,0.011661003280278196,3.6207110592583844,3.623045916150489,0.0110105505695258
2007-01-05,2006-12-29,BULL,False,-0.013385080732186194,-0.013385080732186194,3.572247549422291,3.574551154066397,-0.0140326208304491
2007-01-12,2007-01-05,BULL,False,0.023362759274910962,0.023362759274910962,3.655705108989835,3.658062532194706,0.0222253726076315
2007-01-19,2007-01-12,BULL,False,-0.006352903651599126,-0.006352903651599126,3.632480766653764,3.634823213376148,-0.0062721983841086
2007-01-26,2007-01-19,BULL,False,-0.001097184642529228,-0.001097184642529228,3.6284952645423085,3.630835141168123,-0.0023322471927472
2007-02-02,2007-01-26,BULL,False,0.03372166822345962,0.03372166822345962,3.7508541780035984,3.7532729591726723,0.0354155160004112
2007-02-09,2007-02-02,BULL,False,0.002463538627514548,0.002463538627514548,3.7600945521572844,3.7625192920872,0.0016575910123173
2007-02-16,2007-02-09,BULL,False,0.013927398580962336,0.013927398580962336,3.8124628876872837,3.8149213979366583,0.015545856067886
2007-02-23,2007-02-16,BULL,False,0.017645072538760315,0.017645072538760315,3.8797340718918574,3.8822359627329193,0.0174418562111206
2007-03-02,2007-02-23,BULL,False,-0.06590423328692867,-0.06590423328692867,3.624043172526651,3.626380178170065,-0.0653574802142282
2007-03-09,2007-03-02,BULL,False,0.021569611304678805,0.021569611304678805,3.702212375109426,3.7045997890561853,0.0200756327852146
2007-03-16,2007-03-09,BULL,False,-0.0023525380022282223,-0.0023525380022282223,3.6935027798046614,3.695884577269384,-0.0023930626598395
2007-03-23,2007-03-16,BULL,False,0.03277469698073147,0.03277469698073147,3.8145562142102483,3.8170160743651467,0.0334427771307965
2007-03-30,2007-03-23,BULL,False,-0.008461147890717608,-0.008461147890717608,3.7822806899443595,3.7847197368586967,-0.0094471643801859
2007-04-05,2007-03-30,BULL,False,0.01806612440629503,0.01806612440629503,3.8506118434284216,3.8530949544677457,0.0187145121298561
2007-04-13,2007-04-05,BULL,False,0.012709001623594925,0.012709001623594925,3.899549275598387,3.9020639444999414,0.0115182987501041
2007-04-20,2007-04-13,BULL,False,0.011538690270008764,0.011538690270008764,3.944544966882154,3.947088651769295,0.0106764232556641
2007-04-27,2007-04-20,BULL,False,0.007728673594426189,0.007728673594426189,3.9750310674097227,3.9775944116070834,0.0086283398429279
2007-05-04,2007-04-27,BULL,False,0.003995120206997478,0.003995120206997478,3.990911794350574,3.993485379416135,0.0044298582658003
2007-05-11,2007-05-04,BULL,False,-0.0016004917532354225,-0.0016004917532354225,3.9845243729358257,3.9870938389997135,-0.000909930370838
2007-05-18,2007-05-11,BULL,False,0.0021561345166472897,0.0021561345166472897,3.993115543468735,3.995690549647092,0.0033001737520747
2007-05-25,2007-05-18,BULL,False,0.01060299668950659,0.01060299668950659,4.03545453435695,4.0380568433172925,0.0091356185545951
2007-06-01,2007-05-25,BULL,False,0.020067416985429184,0.020067416985429184,4.116435683223632,4.119090213803006,0.0193394341850115
2007-06-08,2007-06-01,BULL,False,-0.017843050910001493,-0.017843050910001493,4.042985911760127,4.04559307741523,-0.017139877597777
2007-06-15,2007-06-08,BULL,False,0.020376618751504264,0.020376618751504264,4.125368294301765,4.128028585177445,0.0220518745522475
2007-06-22,2007-06-15,BULL,False,-0.014476511653727694,-0.014476511653727694,4.065647352113387,4.068269131257202,-0.0138253039810867
2007-06-29,2007-06-22,BULL,False,0.009892646598772375,0.009892646598772375,4.105867364563079,4.108515080041425,0.0115733011166306
2007-07-06,2007-06-29,BULL,False,0.022765012732237973,0.022765012732237973,4.199337487394239,4.20204547814916,0.0224279768712336
2007-07-13,2007-07-06,BULL,False,0.008478208408547648,0.008478208408547648,4.234940345790195,4.237671295455105,0.0070705675192065
2007-07-20,2007-07-13,BULL,False,-0.014472465260917087,-0.014472465260917087,4.17365031875369,4.1763417448444455,-0.0136234824643633
2007-07-27,2007-07-20,BULL,False,-0.06778760733239109,-0.06778760733239109,3.890728549803306,3.893237530559057,-0.0726903247977657
2007-08-03,2007-07-27,BULL,False,-0.028211471982455116,-0.028211471982455116,3.780965370329192,3.7834035690446477,-0.0272705454851031
2007-08-10,2007-08-03,SIDEWAYS,False,0.023651271590861295,0.023651271590861295,3.8703900091784886,3.8728858743939565,0.0240576825606228
2007-08-17,2007-08-10,BULL,False,-0.012792868365052753,-0.012792868365052753,3.8208766192696526,3.8233405552099624,-0.0111928405997884
2007-08-24,2007-08-17,BULL,False,0.024918248930371104,0.024918248930371104,3.916086174000849,3.918611506910268,0.0277902868420306
2007-08-31,2007-08-24,BULL,False,-0.003192753353026478,-0.003192753353026478,3.903583076738067,3.906100346882372,-0.0036708809517835
2007-09-07,2007-08-31,BULL,False,-0.009474866751053551,-0.009474866751053551,3.8665971472343057,3.8690905665794175,-0.009751380376463
2007-09-14,2007-09-07,BULL,False,-0.0015889151379538616,-0.0015889151379538616,3.8604534524946956,3.862942910008065,-0.0037710078054753
2007-09-21,2007-09-14,BULL,False,0.03280669798226452,0.03280669798226452,3.9871021829852795,3.9896733113794296,0.0318854154208219
2007-09-28,2007-09-21,BULL,False,-0.011862469787372827,-0.011862469787372827,3.9398053038004486,3.9423459322617034,-0.0121121045731871
2007-10-05,2007-09-28,BULL,False,0.0447252541719608,0.0447252541719608,4.116014097400963,4.118668356115903,0.0473467953239994
2007-10-12,2007-10-05,BULL,False,0.0040998025407331965,0.0040998025407331965,4.132888942455181,4.135554083106745,0.008284589145187
2007-10-19,2007-10-12,BULL,False,-0.05045612911073264,-0.05045612911073264,3.924359364374343,3.926890032345094,-0.0529088565923388
2007-10-26,2007-10-19,BULL,False,0.03128714875166937,0.03128714875166937,4.04714137956253,4.049751224918523,0.0325239181650002
2007-11-02,2007-10-26,BULL,False,-0.03183673718392444,-0.03183673718392444,3.9182936031152122,3.9208203595105156,-0.0344668050123077
2007-11-09,2007-11-02,BULL,False,-0.029811901802997164,-0.029811901802997164,3.8014818189838295,3.803933247965596,-0.0306404496411654
2007-11-16,2007-11-09,SIDEWAYS,False,-0.009484722309481993,-0.009484722309481993,3.765425819566224,3.7678539974248366,-0.0099627667398292
2007-11-23,2007-11-16,SIDEWAYS,False,-0.011526663836456532,-0.011526663836456532,3.72202302194297,3.7244232110116715,-0.0110729117684476
2007-11-30,2007-11-23,SIDEWAYS,False,0.02309456795579804,0.02309456795579804,3.8079815355562774,3.8104371559545323,0.0255944216386423
2007-12-07,2007-11-30,BULL,False,0.024171119864145465,0.024171119864145465,3.9000247136926607,3.9025396891859025,0.0253731290990974
2007-12-14,2007-12-07,BULL,False,-0.04150651980475755,-0.04150651980475755,3.7381482606747327,3.7405588482878556,-0.0439811409047241
2007-12-21,2007-12-14,SIDEWAYS,False,0.03323062273845007,0.03323062273845007,3.862369255265608,3.86485994820628,0.0309327748390312
2007-12-28,2007-12-21,BULL,False,-0.013940870970616494,-0.013940870970616494,3.808524463837074,3.810980434348833,-0.012990942270082
2008-01-04,2007-12-28,SIDEWAYS,False,-0.06237144887488715,-0.06237144887488715,3.570981274952103,3.57328406302465,-0.0627791397366399
2008-01-11,2008-01-04,SIDEWAYS,False,-0.03364359260486454,-0.03364359260486454,3.450840635738015,3.4530659497467937,-0.0363437734528798
2008-01-18,2008-01-11,SIDEWAYS,False,-0.08769272283893725,-0.08769272283893725,3.148227024306899,3.1502571944710764,-0.0896767035123823
2008-01-25,2008-01-18,BEAR,False,0.056593497991762685,0.056593497991762685,3.326396204084624,3.328541268679911,0.0539882721189764
2008-02-01,2008-01-25,BEAR,False,0.05884355500835057,0.05884355500835057,3.5221331820992465,3.5244044699210426,0.0578436402302229
2008-02-08,2008-02-01,BEAR,False,-0.030345064754758046,-0.030345064754758046,3.415253822613563,3.41745618805933,-0.0294028865393539
2008-02-15,2008-02-08,BEAR,False,0.01446313527609782,0.01446313527609782,3.464649100652233,3.4668833192073696,0.0158161300752884
2008-02-22,2008-02-15,BEAR,False,-0.015925574958733597,-0.015925574958733597,3.409472571694087,3.4116712090341497,-0.017895504613974
2008-02-29,2008-02-22,BEAR,False,-0.010659248614730958,-0.010659248614730958,3.3731301559072935,3.3753053574253347,-0.0109126252505608
2008-03-07,2008-02-29,BEAR,False,-0.03136506831765456,-0.03136506831765456,3.267331698122921,3.269438674296744,-0.0314400467919735
2008-03-14,2008-03-07,BEAR,False,-0.02241607394281807,-0.02241607394281807,3.194090949182084,3.1961506952221987,-0.0241560121682123
2008-03-20,2008-03-14,BEAR,False,0.04255684936572087,0.04255684936572087,3.330021396566839,3.332168798908914,0.044931952193641
2008-03-28,2008-03-20,BEAR,False,0.023420153052407768,0.023420153052407768,3.408011007342227,3.4102087021758187,0.0274733170608569
2008-04-04,2008-03-28,BEAR,False,0.0537844870773607,0.0537844870773607,3.591309131326128,3.593625028049097,0.0557087340479343
2008-04-11,2008-04-04,BEAR,False,-0.04301650124145772,-0.04301650124145772,3.4368235776199794,3.4390398525686896,-0.0437527268664303
2008-04-18,2008-04-11,BEAR,False,0.04108223616608334,0.04108223616608334,3.578015975496927,3.5803232999764893,0.043419042788469
2008-04-25,2008-04-18,BEAR,False,0.0015778512958818246,0.0015778512958818246,3.5836615526405504,3.585972517735033,0.0016191107889554
2008-05-02,2008-04-25,BEAR,False,0.008224735507685954,0.008224735507685954,3.6131362210600817,3.615466193231234,0.0090621860365042
2008-05-09,2008-05-02,BEAR,False,-0.00148693181134663,-0.00148693181134663,3.6077637338742585,3.6100902415356706,-0.0023878889122916
2008-05-16,2008-05-09,BEAR,False,0.027747919085731935,0.027747919085731935,3.7078716700422394,3.710262733449993,0.0283062387991842
2008-05-23,2008-05-16,SIDEWAYS,False,-0.026139728047408238,-0.026139728047408238,3.6109489129526455,3.6132774746131764,-0.0244205792416046
2008-05-30,2008-05-23,BEAR,False,0.031051757309190978,0.031051757309190978,3.7230752222535384,3.7254760898456314,0.0257811983640684
2008-06-06,2008-05-30,BEAR,False,-0.011589300123534752,-0.011589300123534752,3.679927386120346,3.682300429337358,-0.0133451479579032
2008-06-13,2008-06-06,BEAR,False,-0.021466018986116775,-0.021466018986116775,3.6009339949823556,3.603256098408616,-0.0240807098296756
2008-06-20,2008-06-13,BEAR,False,-0.011084162007517257,-0.011084162007517257,3.561020659203595,3.5633170240592804,-0.0111972262102313
2008-06-27,2008-06-20,BEAR,False,-0.048312484018160816,-0.048312484018160816,3.388978905517481,3.3911643272827763,-0.0496270128228872
2008-07-03,2008-06-27,BEAR,False,-0.030163436429792873,-0.030163436429792873,3.286755655738995,3.2888751576738007,-0.0261543395207018
2008-07-11,2008-07-03,BEAR,False,0.001571820444666606,0.001571820444666606,3.291921845475309,3.2940446788865887,0.0029187592055712
2008-07-18,2008-07-11,BEAR,False,0.03583528007322639,0.03583528007322639,3.4098887867870893,3.412087692528211,0.0406467783120406
2008-07-25,2008-07-18,BEAR,False,0.001117137279749806,0.001117137279749806,3.41369810067061,3.4158994628913097,-0.0007878945080629
2008-08-01,2008-07-25,BEAR,False,0.004359871706170796,0.004359871706170796,3.428581386433133,3.4307923463106937,0.0054890534110051
2008-08-08,2008-08-01,BEAR,False,0.02823313495744068,0.02823313495744068,3.5253809874288686,3.527654369635038,0.0351911201617829
2008-08-15,2008-08-08,BEAR,False,0.02532818398372707,0.02532818398372707,3.6146724856912007,3.6170034485401534,0.0227382943691617
2008-08-22,2008-08-15,BEAR,False,-0.01987354265410776,-0.01987354265410776,3.542836137866187,3.5451207762255357,-0.0152246165744127
2008-08-29,2008-08-22,BEAR,False,0.016968252145313938,0.016968252145313938,3.60295187476303,3.6052752794421212,0.0160223822326364
2008-09-05,2008-08-29,BEAR,False,-0.028779344127970556,-0.028779344127970556,3.499261282882708,3.5015178214989913,-0.0321036400024027
2008-09-12,2008-09-05,BEAR,False,-0.046726737902148555,-0.046726737902148555,3.335752218066312,3.337903315994106,-0.0424494126843479
2008-09-19,2008-09-12,BEAR,False,0.042168543429312894,0.042168543429312894,3.476416030343268,3.4786578369374506,0.0393138021407647
2008-09-26,2008-09-19,BEAR,False,-0.056508368108929355,-0.056508368108929355,3.2799694336008476,3.282084559362777,-0.0518766632929369
2008-10-03,2008-09-26,BEAR,False,-0.15525806544910112,-0.15525806544910112,2.770727724607796,2.772514460035747,-0.1622452926997176
2008-10-10,2008-10-03,BEAR,False,-0.10733871946852604,-0.10733871946852604,2.4733213586524525,2.474916308187538,-0.1065936488672546
2008-10-17,2008-10-10,BEAR,False,0.01243099680291474,0.01243099680291474,2.504067208554442,2.505681984902099,0.0255199633344829
2008-10-24,2008-10-17,BEAR,False,-0.12491799536944777,-0.12491799536944777,2.1912641525914522,2.1926772143147897,-0.1286577302931298
2008-10-31,2008-10-24,BEAR,False,0.1693165314705009,0.1693165314705009,2.5622813984438837,2.56393371487697,0.1731726092481792
2008-11-07,2008-10-31,BEAR,False,-0.022902109513208098,-0.022902109513208098,2.5035997492530657,2.505214224154251,-0.0186952248410878
2008-11-14,2008-11-07,BEAR,False,-0.15322066435974369,-0.15322066435974369,2.1199965323816232,2.121363636365857,-0.1589648832208212
2008-11-21,2008-11-14,BEAR,False,-0.11572921040119247,-0.11572921040119247,1.874651007635832,1.8758598977554342,-0.1260641631293109
2008-11-28,2008-11-21,BEAR,False,0.17811005719637393,0.17811005719637393,2.2085452058290898,2.2099694114370387,0.1891333355078872
2008-12-05,2008-11-28,BEAR,False,0.03168364350894257,0.03168364350894257,2.2785199648039627,2.279989294434677,0.035679978689801
2008-12-12,2008-12-05,BEAR,False,0.04543119987198268,0.04543119987198268,2.3820358607372745,2.38357194377612,0.0516926141246588
2008-12-19,2008-12-12,BEAR,False,0.036425529446434006,0.036425529446434006,2.468802778125022,2.4703948138018306,0.0429195541235086
2008-12-26,2008-12-19,BEAR,False,-0.023300928868166152,-0.023300928868166152,2.4112773802024,2.4128323199691475,-0.0235843867634568
2009-01-02,2008-12-26,BEAR,False,0.09315794668683156,0.09315794668683156,2.635907029834458,2.637606824597097,0.0992974533503328
2009-01-09,2009-01-02,BEAR,False,-0.031154695595307383,-0.031154695595307383,2.5537861487024345,2.5554329868766694,-0.0372110777909737
2009-01-16,2009-01-09,BEAR,False,-0.04467485078456862,-0.04467485078456862,2.439696133573455,2.4412693994979895,-0.044812638422195
2009-01-23,2009-01-16,BEAR,False,-0.03244429433482526,-0.03244429433482526,2.3605419141282624,2.3620641365500745,-0.0339264626162963
2009-01-30,2009-01-23,BEAR,False,-0.01561915960039649,-0.01561915960039649,2.3236722332280677,2.325170679814926,-0.0087810367699871
