,0
2018-10-31,0.057506576278002375
2018-11-30,0.021082713011958687
2018-12-31,0.08031256557267236
2019-01-31,-0.07486848242244075
2019-02-28,-0.015215539789864473
2019-03-31,0.016816420189739997
2019-04-30,0.0326670016416091
2019-05-31,0.023913169279356758
2019-06-30,0.008568620714260698
2019-07-31,0.058922120515642544
2019-08-31,0.026307867290971662
2019-09-30,0.000908825076935323
2019-10-31,0.011754491931102428
2019-11-30,-0.042542255370269094
2019-12-31,-0.03280824362945562
2020-01-31,0.020613590425454804
2020-02-29,-0.010419905558942816
2020-03-31,0.12333119974731391
2020-04-30,-0.09316305425892157
2020-05-31,-0.03375060720266637
2020-06-30,-0.034096046646477224
2020-07-31,-0.007719325174322
2020-08-31,0.01979641160886273
2020-09-30,0.02613056103442091
2020-10-31,0.03945964353473478
2020-11-30,-0.1807716413752915
2020-12-31,-0.032777670781798676
2021-01-31,-0.17516197559243543
2021-02-28,-0.044688520385072476
2021-03-31,0.05916255843981187
2021-04-30,0.0699880824029878
2021-05-31,0.0008463681235578308
2021-06-30,-0.01681971644601647
2021-07-31,0.11168869024642887
2021-08-31,-0.003057616644065007
2021-09-30,-0.006418614813193384
2021-10-31,0.0640951012966686
2021-11-30,0.09867618922456003
2021-12-31,0.09696085115839498
2022-01-31,0.047698851735436795
2022-02-28,0.006858212163569268
2022-03-31,-0.024793849222204727
2022-04-30,0.11728626274388515
2022-05-31,0.08699761185268487
2022-06-30,-0.003893019972212336
2022-07-31,0.016492213622187515
2022-08-31,-0.08938038821301932
2022-09-30,0.050340379626435575
2022-10-31,0.04332827949553572
2022-11-30,0.09615266138885895
2022-12-31,0.009510498480578597
2023-01-31,-0.08417450645984459
2023-02-28,0.051219008828674376
2023-03-31,0.08855352316303407
2023-04-30,0.01933392629248123
2023-05-31,-0.03750804608779908
2023-06-30,0.01113791388815212
2023-07-31,-0.014877372510021046
2023-08-31,0.09615319216531493
2023-09-30,0.06278305105477941
2023-10-31,0.08145926077176524
2023-11-30,-0.029325675743452642
2023-12-31,-0.11905427948396331
2024-01-31,0.03416031247679173
2024-02-29,-0.011993348346909884
2024-03-31,0.006802147663518578
2024-04-30,0.0621643897945162
2024-05-31,-2.5357095774204697e-05
2024-06-30,0.06992947459852068
2024-07-31,-0.027753076307396915
2024-08-31,0.055837709229636656
2024-09-30,0.013428420530714072
2024-10-31,0.0014349302816618198
2024-11-30,0.03146345441433218
2024-12-31,0.03290448490161086
2025-01-31,0.03344160354507226
