strategy,rebalance_date,next_rebalance_date,outgoing_symbol,incoming_symbol,outgoing_prior_rank,outgoing_exit_rank,outgoing_prior_score,outgoing_exit_score,incoming_rank,incoming_score,score_differential,outgoing_realized_return,outgoing_mfe,outgoing_mae,outgoing_state,removal_reason,rank_bucket,incoming_return,outgoing_counterfactual_return,replacement_advantage,large_winner,large_loser
Dual Momentum,2025-09-02,2025-10-01,DIS,MMM,4,18,0.2643162776207588,0.029410367148530625,5,0.21077649610720872,0.1813661289586781,-0.004847346092166638,0.014967249077209255,-0.04388123360673435,near-flat,failed absolute-momentum filter,moderate deterioration,0.003247871306122363,-0.02512386331357941,0.02837173461970177,False,False
Dual Momentum,2025-10-01,2025-11-03,MMM,INTC,5,7,0.21077649610720872,0.20013191655464202,1,0.6413893522731928,0.4412574357185508,0.003247871306122363,0.03585582431004952,-0.012666427341819886,near-flat,fell below top-N,just outside boundary,0.20041758023720524,0.07484621984799666,0.12557136038920858,False,False
Dual Momentum,2025-10-01,2025-11-03,BA,CAT,1,8,0.5328542346177758,0.19652952649199107,4,0.31555850660790363,0.11902898011591256,0.02152742008036257,0.13307878225686154,0.0,winner,fell below top-N,just outside boundary,0.21850726972894519,-0.05593197293559471,0.2744392426645399,False,False
Dual Momentum,2025-10-01,2025-11-03,MSFT,JNJ,4,9,0.21653868469510162,0.18873369450312283,5,0.30437010717201907,0.11563641266889624,-0.036175349862059614,0.0011961832279754336,-0.07324537010770682,loser,fell below top-N,just outside boundary,0.016129110624882204,0.009731914976569334,0.00639719564831287,False,False
Dual Momentum,2025-11-03,2025-12-01,JPM,MSFT,3,8,0.31837166185969035,0.18246771724550137,4,0.2544097235706353,0.07194200632513392,0.07950627154998435,0.09176203299458052,-0.023196621298746778,winner,fell below top-N,just outside boundary,-0.058590151717371475,0.006270007131292887,-0.06486015884866436,False,False
Dual Momentum,2026-01-02,2026-02-02,MSFT,AXP,5,8,0.2459953350656381,0.2721752946347764,5,0.3792449687793278,0.10706967414455137,-0.06639606401257281,0.0,-0.09004508540427858,loser,fell below top-N,just outside boundary,-0.05182681757650287,-0.11179006704072625,0.05996324946422338,False,False
Dual Momentum,2026-02-02,2026-03-02,AXP,CSCO,5,7,0.3792449687793278,0.331556552818306,5,0.3804070731454279,0.048850520327121894,-0.05182681757650287,0.038051421610339586,-0.05182681757650287,loser,fell below top-N,just outside boundary,0.008064424384270685,-0.1345796600833974,0.14264408446766808,False,False
Dual Momentum,2026-03-02,2026-04-01,CSCO,MRK,5,10,0.3804070731454279,0.27645799129307846,3,0.6722400023084141,0.3957820110153356,0.008064424384270685,0.11085499702934132,-0.03993863184811752,winner,fell below top-N,just outside boundary,-0.0140447943889761,-0.009523760300096717,-0.004521034088879383,False,False
Dual Momentum,2026-04-01,2026-05-01,GS,DOW,5,11,0.43446253246902167,0.21403519483189548,3,0.6384986180218442,0.4244634231899487,0.2336327529918789,0.3925814274100303,-0.016158176423628268,winner,fell below top-N,moderate deterioration,-0.0156287470726979,0.06564336830005946,-0.08127211537275736,True,False
Dual Momentum,2026-05-01,2026-06-01,MRK,UNH,5,6,0.5591705939559386,0.37033020597583177,4,0.4217478094785809,0.051417603502749154,-0.08378265701681364,0.004715123801275922,-0.10947562866654903,loser,fell below top-N,just outside boundary,0.01115708661586412,0.046470221396261335,-0.035313134780397215,False,False
Dual Momentum,2026-06-01,2026-07-01,JNJ,CSCO,5,8,0.4004897543476498,0.2968900848318359,3,0.7892366782923492,0.49234659346051335,0.22102095791444198,0.3519781390131118,-0.00010746525545968222,winner,fell below top-N,just outside boundary,-0.027211996803068406,0.13463263200100362,-0.16184462880407202,True,False
Dual Momentum,2026-06-01,2026-07-01,UNH,MRK,4,9,0.4217478094785809,0.27773379879900784,4,0.44894786972363976,0.17121407092463192,0.01115708661586412,0.0785030641021196,-0.02174969883042166,winner,fell below top-N,just outside boundary,0.09681442325960399,0.11534471365724408,-0.018530290397640092,False,False
Dual Momentum,2026-07-01,2026-08-03,DOW,JNJ,5,9,0.4355453467109833,0.23610690420475677,5,0.43797722553192675,0.20187032132716998,-0.349061909898723,0.0,-0.349061909898723,loser,fell below top-N,just outside boundary,0.006791712618768431,0.126492589309823,-0.11970087669105456,False,True
