strategy,rebalance_date,next_rebalance_date,symbol,rank,score,qualifies_absolute_filter,selected_by_canonical,universe_size,rank_percentile_from_top,forward_return,forward_mfe,forward_mae,spy_forward_return,universe_median_forward_return,universe_top_quartile_threshold,beat_spy,beat_universe_median,future_top_quartile
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,MMM,24,-0.24651660685009125,False,False,29,0.8214285714285714,-0.10144837143389696,0.017859860045009945,-0.11190675264074923,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,HD,25,-0.2633391465064695,False,False,29,0.8571428571428571,-0.025658989035230895,0.0500344285884593,-0.07902218880292122,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,True,True,True
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,JPM,26,-0.2679007595999736,False,False,29,0.8928571428571429,-0.06770247612488256,0.07291003427068321,-0.07847125257584597,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,True,True,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,INTC,27,-0.33445810494312644,False,False,29,0.9285714285714286,-0.1659803172816129,0.02565727540615237,-0.1846690117419535,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,NKE,28,-0.3668785389106498,False,False,29,0.9642857142857143,-0.21201548832364392,0.07453306374959512,-0.21798717784592625,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,False,False,False
Dual Momentum,2022-09-01 00:00:00-04:00,2022-10-03 00:00:00-04:00,CRM,29,-0.4521337982756519,False,False,29,1.0,-0.06385998811778437,0.0696712700702189,-0.07180220236778456,-0.07718910087841402,-0.07809514193193279,-0.0532928890746317,True,True,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,CVX,1,0.257793772917684,True,True,29,0.0,0.23427492842506648,0.23427492842506648,-0.004497537513963534,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,MRK,2,0.14471521389048503,True,True,29,0.03571428571428571,0.16063180960863122,0.17043343423599278,-0.008072008392333796,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,AMGN,3,0.019688265380327197,False,False,29,0.07142857142857142,0.1810576900863421,0.20269852373640962,-0.008104464313705706,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,UNH,4,0.010915129838777293,False,False,29,0.10714285714285714,0.09450200741635628,0.10061533757402863,-0.038139884522705114,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,TRV,5,-0.0070426313527089945,False,False,29,0.14285714285714285,0.19806794030423647,0.20014251919284543,-0.014458058265739315,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,KO,6,-0.025668535666808268,False,False,29,0.17857142857142858,0.06511730178297737,0.08073109391852507,-0.04151861199539819,0.08048100868914077,0.13501667971770392,0.17201969245302084,False,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,JNJ,7,-0.033272367129226654,False,False,29,0.21428571428571427,0.059468109916486434,0.06756364107809065,-0.031164265181433115,0.08048100868914077,0.13501667971770392,0.17201969245302084,False,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,IBM,8,-0.07973247954077112,False,False,29,0.25,0.1505491728771542,0.15562556404671568,-0.03836567442324901,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,WMT,9,-0.08329951381054035,False,False,29,0.2857142857142857,0.09774242583338921,0.09851025353392284,-0.016661675038650015,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,MCD,10,-0.12208895347374904,False,False,29,0.32142857142857145,0.17201969245302084,0.17681573899962855,-0.007750931506843917,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,AXP,11,-0.17068624398472387,False,False,29,0.35714285714285715,0.09120989341941876,0.09812274782033881,-0.049302808849988056,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,V,12,-0.18026962766919952,False,False,29,0.39285714285714285,0.16488251860984815,0.17943568421899725,-0.026430255827194937,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,HON,13,-0.18114376294209777,False,False,29,0.42857142857142855,0.2021522506359139,0.20632692973209066,-0.005821075539283682,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,CAT,14,-0.19050462549158742,False,False,29,0.4642857142857143,0.3145368636616661,0.3197679474226225,-0.00824218888127004,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,DOW,15,-0.1983385467571147,False,False,29,0.5,0.05518458387664871,0.08032930891159618,-0.045171458064255376,0.08048100868914077,0.13501667971770392,0.17201969245302084,False,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,PG,16,-0.21071184802422405,False,False,29,0.5357142857142857,0.06605853981474463,0.07373541222826807,-0.0398428875365372,0.08048100868914077,0.13501667971770392,0.17201969245302084,False,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,AAPL,17,-0.2212575067878535,False,False,29,0.5714285714285714,0.12206049914520589,0.1395700097913919,-0.02778397595495896,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,GS,18,-0.2248864726167653,False,False,29,0.6071428571428571,0.16138922716411197,0.16492251200063968,-0.03169909144131766,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,VZ,19,-0.24622522197240804,False,False,29,0.6428571428571429,0.003118875063153448,0.047490591328580356,-0.08747357415842738,0.08048100868914077,0.13501667971770392,0.17201969245302084,False,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,MSFT,20,-0.30914288429860937,False,False,29,0.6785714285714286,-0.003440861331817313,0.06639476134005817,-0.06915590339168998,0.08048100868914077,0.13501667971770392,0.17201969245302084,False,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,HD,21,-0.31409186320856186,False,False,29,0.7142857142857143,0.06893242076443395,0.06893242076443395,-0.04672594229900062,0.08048100868914077,0.13501667971770392,0.17201969245302084,False,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,JPM,22,-0.32583022804596995,False,False,29,0.75,0.2119399882271955,0.2172894870504558,-0.03251128627841415,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,CSCO,23,-0.3574997825296291,False,False,29,0.7857142857142857,0.1311379747110284,0.13436421193814896,-0.042081468103606245,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,MMM,24,-0.35908477705347586,False,False,29,0.8214285714285714,0.13501667971770392,0.13501667971770392,-0.04136428183584984,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,DIS,25,-0.3950490886449871,False,False,29,0.8571428571428571,0.12503911253945144,0.12503911253945144,-0.05243910241035543,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,BA,26,-0.40269351378413365,False,False,29,0.8928571428571429,0.18024594666527927,0.23065573270203643,-0.008032814401095045,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,True
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,CRM,27,-0.43665066036993117,False,False,29,0.9285714285714286,0.13808794990391493,0.1451924960556572,-0.050972719242416864,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,INTC,28,-0.48906501537060243,False,False,29,0.9642857142857143,0.09380928083651785,0.10976064666418295,-0.06608431862205777,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,False,False
Dual Momentum,2022-10-03 00:00:00-04:00,2022-11-01 00:00:00-04:00,NKE,29,-0.4999345659717017,False,False,29,1.0,0.1510886317138782,0.1510886317138782,-0.010946662610137659,0.08048100868914077,0.13501667971770392,0.17201969245302084,True,True,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CVX,1,0.41611007754332463,True,True,29,0.0,0.009872833797810232,0.031598483405028244,-0.03638389877833559,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,MRK,2,0.2735102667970386,True,True,29,0.03571428571428571,0.09041233468225962,0.09617487864586227,-0.032985686728836505,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,AMGN,3,0.2194305354053001,True,True,29,0.07142857142857142,0.07560691903637884,0.10040807649234051,-0.03620200903563531,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,UNH,4,0.18613499644135878,True,True,29,0.10714285714285714,-0.004756955990490641,0.0012432476421735394,-0.09771165242473256,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,TRV,5,0.12815534019438135,True,True,29,0.14285714285714285,0.033443308726617715,0.033443308726617715,-0.0373937611946491,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CAT,6,0.09386003468117199,True,False,29,0.17857142857142858,0.08356593666954226,0.0970589645600104,-0.033252567151192625,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,IBM,7,0.07388049993468315,True,False,29,0.21428571428571427,0.09778069750412888,0.10129394890295029,-0.030958288868756623,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,MCD,8,0.06843466053584657,True,False,29,0.25,0.003684408534296635,0.029156963822298154,-0.0268554484770942,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,WMT,9,0.03014369286969454,False,False,29,0.2857142857142857,0.06350994978341906,0.08162550996589912,-0.03287392983696524,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,JNJ,10,0.029634953573849154,False,False,29,0.32142857142857145,0.03501869323769835,0.03501869323769835,-0.041594729645068496,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,HON,11,0.010394594598186258,False,False,29,0.35714285714285715,0.08595194138712015,0.08930437151476589,-0.02582565131555581,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,KO,12,0.0028969042642217335,False,False,29,0.39285714285714285,0.06715196740211127,0.06832631789403143,-0.03215061392195995,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,GS,13,-0.009542697205118134,False,False,29,0.42857142857142855,0.12721199429855257,0.1287919548169114,-0.007359748411946976,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,V,14,-0.07918135657109915,False,False,29,0.4642857142857143,0.04104643550390419,0.04104643550390419,-0.07250915020567383,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,AAPL,15,-0.11903783653631739,False,False,29,0.5,-0.042714342743136124,0.002385833845879093,-0.13204207461172446,0.04775173660046428,0.06715196740211127,0.09293244067493944,False,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,JPM,16,-0.13136310588072964,False,False,29,0.5357142857142857,0.0891463578807219,0.08914640458584855,-0.007566762414037864,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,PG,17,-0.14445586286718948,False,False,29,0.5714285714285714,0.11009661871525589,0.11009661871525589,-0.02776530994649462,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,CSCO,18,-0.16325679543099325,False,False,29,0.6071428571428571,0.09433982074625957,0.09433982074625957,-0.048047409250324136,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,AXP,19,-0.16583842070695654,False,False,29,0.6428571428571429,0.05174721345867339,0.059482709658123856,-0.07461953396898857,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,False,False
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,HD,20,-0.17773553617978866,False,False,29,0.6785714285714286,0.09293244067493944,0.09558196959427079,-0.07613955962625574,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
Dual Momentum,2022-11-01 00:00:00-04:00,2022-12-01 00:00:00-05:00,DOW,21,-0.18918584981523046,False,False,29,0.7142857142857143,0.09605132398836291,0.1269507643158101,-0.030577667198335212,0.04775173660046428,0.06715196740211127,0.09293244067493944,True,True,True
