realization_date,signal_date,regime,high_vol,vol20,ibs_ret,rsi2_ret,tue_ret,s1_ret,s1_bottom_ret,s1_spread,cs_corr_s1_ibs,turnover_ibs_vs_s1_frac,n_held,n_universe,fac_Mkt-RF,fac_SMB,fac_HML,fac_RMW,fac_CMA,fac_UMD,fac_RF
2006-12-22,2006-12-15,BULL,False,0.08239927524452438,-0.020331540852937632,-0.017734014285314664,-0.017284471715951873,-0.01829061164174778,-0.021946160216733318,0.0036555485749855364,0.4767437318703922,1.1383399209486167,253,1268,-0.0038231194504196875,0.011741218960787725,0.009529945477072754,-0.0018012077618387856,0.007722601086701086,0.0021992895081439645,0.0010004000800079016
2006-12-29,2006-12-22,BULL,False,0.0868234174574188,0.010689639701896101,0.011944884173640608,0.016931778808315784,0.012403384705249852,0.012299651575908175,0.00010373312934167621,0.48505605170781646,1.1294117647058823,255,1279,-4.204116196593333e-05,0.0004793205201543138,-0.0004030869046479646,-6.909484600026161e-06,0.005781266095850057,-0.0012174493032613976,0.0008002400320015202
2007-01-05,2006-12-29,BULL,False,0.06772398091950464,-0.012436422319659485,-0.011357440479378185,-0.01498911781895129,-0.01770865763973575,-0.01939977265451598,0.001691115014780229,0.3762187084944054,1.3046875,256,1282,-0.0033253880319998874,-0.009204602607999934,-0.007588404083999967,-0.0022033907920001594,-0.0012010001440000417,-0.001919128960000016,0.0006001200079999158
2007-01-12,2007-01-05,BULL,False,0.06750815406851264,0.023505118826030423,0.020408611670847294,0.027847642491726027,0.016796499488739257,0.029535725388631865,-0.012739225899892608,0.46795924259503935,1.2549019607843137,255,1279,0.014866576802000209,0.004587555776317753,-0.011253292877176246,-0.003908512078674042,0.005906236347299698,0.0052087752303093815,0.0010004000800079016
2007-01-19,2007-01-12,BULL,False,0.07362968721639669,-0.0022672900760684132,-0.012815049490298911,-0.015400363208090045,-0.0019378255645303238,-0.01830394291928506,0.01636611735475474,0.5183845015972351,0.984375,256,1283,-0.0084974010041855,-0.010704357955647947,0.007816313877312853,0.008121351061824988,0.0006809551479438625,0.0020009297338037246,0.0008002400320015202
2007-01-26,2007-01-19,BULL,False,0.06843771283947607,-0.0002854940945203136,-0.001997185333901611,-0.0059684625712595725,-0.0017643694443586105,0.00036343500540181794,-0.002127804449760428,0.463963026550479,1.1206225680933852,257,1290,-0.00010709620161297728,0.019632840174223176,0.000593586351927522,0.00089146598105172,-0.006096579340572839,-1.6709214133769912e-05,0.0010004000800079016
2007-02-02,2007-01-26,BULL,False,0.08029797694164337,0.03464713118596339,0.03112260462828021,0.03454162462389291,0.03265179161504343,0.03162343928807058,0.0010283523269728548,0.4694229343689791,1.0846153846153845,260,1301,0.017702473311368427,-0.0012170769783096391,0.002998519176248049,0.0021938014644169446,-0.005490434260264521,-0.002405977085006783,0.0010004000800079016
2007-02-09,2007-02-02,BULL,False,0.08146104591568752,0.003637822822543871,0.002324898213359592,-0.0015883763233053578,0.004435620339503148,-0.0055757457794442,0.01001136611894735,0.3578820451909366,1.2015503875968991,258,1290,-0.008897785978205341,0.007709117152877365,0.003497307509900738,-0.007289535912688883,0.0024968891564418616,-0.0006056487554801926,0.0010004000800079016
2007-02-16,2007-02-09,BULL,False,0.07837065862931548,0.012832409873660749,0.014432840852587451,0.01657003486366424,0.011526200630740852,0.016067588412912358,-0.0045413877821715055,0.37079967555859367,1.3256704980842913,261,1306,0.019833121519501118,0.0038706486881159297,-0.003908175354902288,-0.0014016073141356333,-0.006586601655533153,-0.00240827154445844,0.0010004000800079016
2007-02-23,2007-02-16,BULL,False,0.0815321665629186,0.01681940241434237,0.018732011469309882,0.017582719142068777,0.018144940865960364,0.01999665152702504,-0.0018517106610646747,0.40640433738348,1.1374045801526718,262,1312,-0.006486081531819399,0.006708806012041935,-0.005591848941409627,0.003703619911193723,-0.0018004089021905756,-0.008876476928399213,0.0008002400320015202
2007-03-02,2007-02-23,BULL,False,0.06297715211222163,-0.06311682234585594,-0.06693803933252125,-0.07280269555472735,-0.06853837462368804,-0.07987794682556536,0.011339572201877313,0.3876733077610092,1.155893536121673,263,1318,-0.054508011961481695,-0.021432478294640234,0.005400727108168413,-0.0022017140657166756,0.005003926186077923,0.0020789339969340404,0.0010004000800079016
2007-03-09,2007-03-02,BULL,True,0.16042692442268236,0.02103340214035106,0.018829002453333004,0.024109134832244767,0.0229712800190481,0.023853693729401236,-0.000882413710353136,0.3762475767302823,1.2769230769230768,260,1300,0.024338397277772206,0.011636370649972694,-0.0007035293356647543,0.002797198413809321,-0.0019038624201241916,0.017613600614629688,0.0010004000800079016
2007-03-16,2007-03-09,BULL,True,0.17956383416489513,-0.0021355269126419854,-0.003411677333587038,-0.0030910362886354312,-0.0024929921276800123,0.0019688970611806676,-0.00446188918886068,0.38743686092955887,1.1877394636015326,261,1306,-0.0037946850492108775,0.0005811895392293653,-0.004198129301582254,0.001692347005948891,-0.0035980297143406448,0.0031849575942226593,0.0010004000800079016
2007-03-23,2007-03-16,BULL,True,0.1867178918166179,0.03234664522235466,0.03058719149898816,0.038190492012133107,0.03425422764254713,0.0372470911649224,-0.0029928635223752664,0.3962989340445662,1.3384615384615384,260,1305,0.024438526147481765,0.002599175623877903,-0.005397238660038717,0.0038041907294275035,-0.008077048595945047,0.006613156311765067,0.0010004000800079016
2007-03-30,2007-03-23,BULL,True,0.204685622958143,-0.00905378653255687,-0.00619790651515351,-0.008278114312070747,-0.010681461962001582,-0.011453596998791681,0.0007721350367900989,0.401183382295286,1.1145038167938932,262,1312,-0.009210990620544535,0.002194621849964218,-0.002200827220529944,-0.0011152449460836156,0.002897850460687801,0.007315296819539352,0.0010004000800079016
2007-04-05,2007-03-30,BULL,True,0.13486296927545907,0.01738834146695656,0.017245626043422124,0.020996978947432205,0.014053681828584413,0.016148130200559538,-0.002094448371975125,0.3898846701144558,1.231939163498099,263,1319,0.013947085807655801,-0.003497938239760079,-0.0044943913155248705,-0.0027984395680000773,0.004103045970875074,0.003804350845244109,0.0008002400320015202
2007-04-13,2007-04-05,BULL,False,0.11740482629354641,0.012591452828091643,0.013324293751967881,0.014306828039383159,0.011045309264061231,0.01522989271071121,-0.0041845834466499796,0.41746430141173974,1.1328125,256,1284,0.015922475279994908,0.007617958624378751,-0.00020204016160829674,0.0006930037415979751,-0.0006041178761588828,-0.008974932571977456,0.0010004000800079016
2007-04-20,2007-04-13,BULL,False,0.08932720147675584,0.011720973812278988,0.013507896793434414,0.011290698600607833,0.01702886634866632,-0.0014753267252856617,0.018504193073951982,0.4029397610946443,1.203125,256,1285,0.0050686049228965135,-0.011769606436138336,0.0001793860488623622,0.0032946581930435315,0.0018899126762237373,0.004497977847764956,0.0010004000800079016
2007-04-27,2007-04-20,BULL,False,0.06981819636183885,0.005775315587741915,0.010306775785985774,0.004457277272013114,0.0011646967384322197,0.009536455889529418,-0.008371759151097198,0.40553358757322916,1.1640625,256,1285,-0.0026823375801875438,-0.012769499333200707,-0.007290031833785515,0.009935140751681892,0.0044010851429932,-0.006589320726070769,0.0010004000800079016
2007-05-04,2007-04-27,BULL,False,0.06705443318014648,0.004548966993439349,0.0020425336119229667,0.0038314566019029,0.0020231027600660836,0.008182901290355574,-0.0061597985302894905,0.41878650117706423,1.198443579766537,257,1285,0.01821895235418003,0.0006694692155120308,0.0046054510757800315,0.0014930278762852467,0.004401732985931384,-0.0011117867259289316,0.0010004000800079016
2007-05-11,2007-05-04,BULL,False,0.07272274363327078,-0.0022854976315004236,-0.0026111146622566075,-0.00011169304507574945,-0.0031839689145377967,0.0021555684160729036,-0.0053395373306107,0.33376464079706414,1.2549019607843137,255,1276,-0.005442644599817581,-0.007998947350245644,0.0011965606783941318,0.004603723236713542,-0.0059935418301905186,0.001590934567484048,0.0010004000800079016
2007-05-18,2007-05-11,BULL,False,0.08636181508300612,0.0037095086476231333,0.00014563540420296407,3.2356076099987904e-05,-0.0055131489503014415,0.0018344593926401891,-0.00734760834294163,0.36909066994419687,1.1607843137254903,255,1278,0.014135205561710107,0.0012211536363713194,-0.0051025554606413115,0.00450577029985566,-0.0039071828358355765,0.005406668825255201,0.0010004000800079016
2007-05-25,2007-05-18,BULL,False,0.08472393532018431,0.009564718184753417,0.011698903854067308,0.019142141405440148,0.012160948403612315,0.0045640031393183195,0.0075969452642939955,0.443762118064375,1.2295719844357977,257,1286,-0.004068933571718447,0.008483260496208178,-0.003196880934088986,0.0014962620492737777,-0.0007033117931470878,-0.007603730167754064,0.0010004000800079016
2007-06-01,2007-05-25,BULL,False,0.08665761185075486,0.019208393545818575,0.01997582152729879,0.021903823190270556,0.021253913038598762,0.02335628602657268,-0.002102372987973916,0.3580084673970442,1.248062015503876,258,1291,0.015273863421279232,0.00489876600188599,-0.0030011682142878637,0.003704191403101964,-0.011451946256588963,-0.0023078143056638467,0.0008002400320015202
2007-06-08,2007-06-01,BULL,False,0.08244078455536336,-0.018710910100830345,-0.016485025003775872,-0.011402211760445508,-0.01810878851454101,-0.020210831260149303,0.0021020427456082923,0.4003809947207822,1.1574803149606299,254,1270,-0.020850352534715788,-0.003996758867163552,0.0001955074835464643,-0.0024001880862883906,-0.0003033575320959825,-0.0004195835070880394,0.0010004000800079016
2007-06-15,2007-06-08,BULL,False,0.11695108672395721,0.017806303391250583,0.02380040843454536,0.020730297008287223,0.01837734695468225,0.023165926862618157,-0.004788579907935908,0.391627506963866,1.204724409448819,254,1276,0.013706634369323512,0.002585208361688185,-0.004094253150469629,0.002802650966107656,0.002397541715451368,0.010128440942189343,0.0010004000800079016
2007-06-22,2007-06-15,BULL,True,0.1319656067355677,-0.014736826996529305,-0.014489502261563196,-0.014651806805914108,-0.016590161750211316,-0.00867051174138272,-0.007919650008828596,0.4687827185925924,1.1686274509803922,255,1280,-0.02213782956113708,0.00037449474274420247,-0.001800568598244956,-0.0007035480461360377,0.0029961374924702966,-0.007515034439848911,0.0010004000800079016
2007-06-29,2007-06-22,BULL,True,0.1404734644794123,0.010318311041662753,0.009373636957774904,0.007157321763532901,0.011395815500903024,0.006735341392638997,0.004660474108264027,0.5015836933396975,1.1317829457364341,258,1291,0.014701174767220992,0.004491017795898777,-0.004499460174557712,0.004005523362909269,0.0021956029790519693,0.014778238289552936,0.0010004000800079016
2007-07-06,2007-06-29,BULL,True,0.149217385287598,0.02256392757478636,0.020934439451763674,0.01923194352962595,0.021269561674771596,0.023169132524098524,-0.001899570849326928,0.4217787714130315,1.2123552123552124,259,1298,0.009328049810079841,0.0005988097962079664,-0.00818328273670732,0.004907463163603909,-0.005389568421667268,0.008121400308377602,0.0008002400320015202
2007-07-13,2007-07-06,BULL,True,0.13212385968882442,0.007132692112601738,0.01035184092348888,0.007582791256484362,0.006683307228864368,0.010977227410781255,-0.0042939201819168875,0.3651606463086166,1.2156862745098038,255,1280,0.008252289696505821,-0.014122793930177346,-0.01036301825265662,0.0043042971906983585,-0.0017016062245119867,0.01104289342035969,0.0010004000800079016
2007-07-20,2007-07-13,BULL,True,0.13146030630451244,-0.017947388277541186,-0.00904346083158168,-0.00993871299297195,-0.014257559528657952,-0.005293743189347115,-0.008963816339310836,0.42198215573327236,1.1206225680933852,257,1285,-0.006675447547462077,-0.007098323164896891,-0.01560581154001317,-0.002006826663113803,0.00329751766432973,0.013150482126425667,0.0010004000800079016
2007-07-27,2007-07-20,BULL,False,0.12460528062950803,-0.06445830889529758,-0.07201216781712755,-0.07356130431342602,-0.07449589524924423,-0.06845081194595587,-0.006045083303288359,0.5088705645493979,1.124031007751938,258,1293,-0.046250721297396935,-0.01462446719821231,-0.004896562513483915,-0.004397707738504009,-0.011455734778145321,-0.010399316919795676,0.0010004000800079016
2007-08-03,2007-07-27,BULL,True,0.16115467358399005,-0.029709690451742127,-0.030540066502515843,-0.027488078575009307,-0.050680953095465664,-0.01089729472506223,-0.03978365837040343,0.3602706561651757,1.3923076923076922,260,1300,-0.0077413105308831165,-0.019121536900020608,-0.01867232709146993,-0.0012337152438217647,-0.00020711890171443148,-0.0033000365337774173,0.0010004000800079016
2007-08-10,2007-08-03,SIDEWAYS,True,0.1938856061572074,0.022907224333584802,0.03222456625419049,0.0259180193492222,0.03281549233270821,0.010246583531600413,0.022568908801107797,0.4277672487551855,1.1284046692607004,257,1288,-0.006886848875278795,0.01924848164231796,-0.0023594243562996553,-0.008236845712853103,-0.009595710267086943,0.004294247522227179,0.0010004000800079016
2007-08-17,2007-08-10,BULL,True,0.22384477301745895,-0.00721879667740689,-0.016324193307485104,-0.026311476146429993,-0.008832289367895908,-0.03062470679885828,0.02179241743096237,0.3854031079569556,1.2538461538461538,260,1303,-0.006533135692825431,0.010744500150223546,0.01277509267874466,-0.004495078546477571,0.005499291713173982,-0.02759775793322905,0.0010004000800079016
2007-08-24,2007-08-17,BULL,True,0.24545720517142988,0.02167074387026409,0.03408517841927113,0.027464919721223727,0.04446928190098925,-0.005024070842138376,0.049493352743127626,0.19814511774958668,1.4865900383141764,261,1305,0.014621474654963107,-0.0101979912006539,-0.002503570410495981,-0.0007111941922468556,0.0022016104520417024,0.028809110630797274,0.0010004000800079016
2007-08-31,2007-08-24,BULL,True,0.22186631725739547,-0.005088035022344256,-0.0024211182631205036,-0.0008574202203834261,-0.0019305946143926044,-0.002193805538615025,0.00026321092422242065,0.47061075169000544,1.103448275862069,261,1306,0.014579242887139188,-0.0022021239702724182,-0.008581629744534913,-0.0007071910042567575,-0.0055916434065680365,0.01091467666686241,0.0010004000800079016
2007-09-07,2007-08-31,BULL,True,0.21965748442716565,-0.008527098575335377,-0.013202604299233665,-0.010734104716046963,-0.017111858862286656,-0.016443378798329234,-0.0006684800639574218,0.4059977745304939,1.2153846153846153,260,1302,-0.025775066088912002,-0.010070754996615916,-0.005298214379944044,-0.0036969986692098056,-0.0039987208757219506,0.005683939717353814,0.0008002400320015202
2007-09-14,2007-09-07,BULL,True,0.18509634942835324,-0.0034911443451887134,-0.004564891309075907,0.0013220673786080177,-0.005682861512636509,0.012772726379552655,-0.018455587892189165,0.531839410967557,0.9921875,256,1283,0.015079945922712445,-0.0102879962781397,-0.0035032149078618735,0.006012289842329599,-0.010163299938341974,0.007710886960312413,0.0010004000800079016
2007-09-21,2007-09-14,BULL,True,0.16891996066710652,0.030376769126203677,0.035665556312442497,0.0366996394138413,0.033906894788271115,0.03714305603784366,-0.0032361612495725445,0.5388783913801064,1.035294117647059,255,1276,0.026781921584990265,0.004051677476099247,-0.005524354570625611,0.0004938571123336288,-0.007082524804538304,0.02114883182463001,0.0010004000800079016
2007-09-28,2007-09-21,BULL,True,0.18850499937235088,-0.013728808879862468,-0.012251795771370838,-0.014645932506141488,-0.020869544695002403,-0.0046401402928871365,-0.016229404402115268,0.5132019862362523,1.0588235294117647,255,1275,0.020071731231822376,0.0023440158615426476,-0.005593985949499669,-0.005890461819120563,-0.0017045792677147231,0.010810427854619276,0.0009003200560047109
2007-10-05,2007-09-28,BULL,False,0.1465178249706745,0.046012150021132715,0.047297697232063236,0.04560339516957163,0.05223369410507401,0.025044917156804777,0.027188776948269232,0.5551445358794656,1.0509803921568628,255,1279,0.006342538100017059,0.009593871135307852,-0.0022074722272903413,-0.00618617324339199,-0.0018020762550799985,-0.006775696577683732,0.0005001000100002262
2007-10-12,2007-10-05,BULL,False,0.1309961626687934,0.0053198860234868845,-7.41236070182083e-05,-0.001189880752809424,-0.008583552762932193,-0.002701581447801678,-0.005881971315130515,0.4396378532241672,1.1111111111111112,252,1262,-0.0030954172723014484,-0.011164820677202147,-0.0063092327006207816,-0.0011121039037128577,-0.0066879448722443335,0.02292410874960349,0.0005001000100002262
2007-10-19,2007-10-12,BULL,False,0.13489099786598616,-0.050741299994885254,-0.04936751188811779,-0.057199287344408906,-0.05309588798329461,-0.052359369555172224,-0.0007365184281223833,0.5430931320588831,0.9841269841269841,252,1264,-0.025315638297413456,0.0016489625156967946,-0.008378871726050452,-0.003112903442865189,0.003801753778048589,0.0158830690408176,0.0005001000100002262
2007-10-26,2007-10-19,BULL,False,0.1343908423286709,0.030404761953802043,0.028872728996828075,0.03486672810362442,0.031301371676644055,0.03734765500002589,-0.006046283323381835,0.49918523578481006,1.1067193675889329,253,1267,0.021074841641678166,-0.007696252609735721,-0.01197351156910298,0.01201709536260176,-0.001322261749216458,0.022645074996410886,0.0005001000100002262
2007-11-02,2007-10-26,BULL,False,0.1426437829572896,-0.03220592237980507,-0.027764985640915386,-0.02626314575833366,-0.039645641536857665,-0.03466118025128848,-0.004984461285569182,0.49752302158824024,1.075098814229249,253,1269,-0.025833391777957737,-0.012583004803131459,-0.012865686700421874,-0.0047068182828742255,0.005202526920819572,0.019364047800274564,0.0008002500380026589
2007-11-09,2007-11-02,BULL,True,0.16015073732045573,-0.03080853572657337,-0.028632988546272237,-0.03142608524441522,-0.027591650855409496,-0.024635643346251603,-0.002956007509157893,0.39761929501434845,1.152,250,1252,-0.04144046995000972,0.013145951701347691,0.016513733652889773,0.013166147795143468,0.008385908996605407,-0.03351196314437255,0.0010004000800079016
2007-11-16,2007-11-09,SIDEWAYS,True,0.19063847805079234,-0.008487248388411068,-0.005948835876409036,-0.013732846821922247,-0.01414945308455977,-0.017898051682821412,0.003748598598261642,0.3667781386324783,1.192,250,1253,-0.005644944513455097,-0.017681371419583813,-0.012455158780085851,0.004591284651914274,-0.009396000284667028,0.02409643506268,0.0010004000800079016
2007-11-23,2007-11-16,SIDEWAYS,True,0.21172477825110572,-0.01173726093230438,-0.011416573625197652,-0.011064733952296431,-0.01111239843455395,-0.010886477836041587,-0.00022592059851236218,0.38201587248564733,1.192,250,1251,-0.017519917841919863,-0.0011262608584671208,-0.00371303327695216,0.01071615329247666,-0.006990907313804251,0.01621162580947111,0.0008002400320015202
2007-11-30,2007-11-23,SIDEWAYS,True,0.23392456224974198,0.023626251437256322,0.021444508118836417,0.024635657364940427,0.027937616362381953,0.006676741744511552,0.0212608746178704,0.4081075815088523,1.176,250,1252,0.04379229018482378,-0.01760762715674702,0.004260845570479788,-0.009664371653236081,0.0005906867626164214,-0.00854458962654936,0.0009003200560047109
2007-12-07,2007-11-30,BULL,True,0.26090931172221227,0.02168331991903969,0.02519971619687394,0.030642820381232408,0.02750006068414766,0.02633567405410787,0.0011643866300397876,0.5007138835106252,1.051792828685259,251,1258,0.03069166046480243,0.007676960832321056,0.001989864813031872,0.007519078038516147,-0.001900209288989263,-0.006708108112893796,0.0005001000100002262
2007-12-14,2007-12-07,BULL,True,0.24960806198214092,-0.04244762548342411,-0.03982301642830058,-0.04392610146283568,-0.04494373461513231,-0.041614819497486556,-0.003328915117645756,0.4849399611791695,1.036144578313253,249,1249,-0.04853458738018368,-0.014030819252180637,-0.006396711555755719,0.006096636938828004,0.00457137911974681,0.04013808634824212,0.0005001000100002262
2007-12-21,2007-12-14,SIDEWAYS,True,0.24072868761128302,0.033990699544840935,0.027291685596388806,0.038126759886463586,0.03892731548932426,0.037469753356657136,0.0014575621326671229,0.4730288557609042,1.1666666666666667,252,1262,0.0368554884160901,0.02818092549711193,-0.005697920638020881,0.0014914546497868386,-0.004396321575937945,0.010575909287416252,0.0005001000100002262
2007-12-28,2007-12-21,BULL,True,0.22592595504722468,-0.013960276050589896,-0.015348677248510696,-0.012406225286556643,-0.01651969511161731,-0.01579845423457467,-0.0007212408770426414,0.5501142249140488,1.0434782608695652,253,1268,-0.019247569333992187,-0.013197625031262539,0.0028942392461166477,-0.0053959952813119605,-0.006290672541409581,0.013476073379839804,0.0004000600039999469
2008-01-04,2007-12-28,SIDEWAYS,False,0.18164491778658387,-0.06407761032444853,-0.06208158818246418,-0.06643555851176675,-0.07320994232384638,-0.058851520044820214,-0.014358422279026166,0.44034434806810757,1.209486166007905,253,1269,-0.03953779654995182,-0.01545223955116004,-0.0024066673040344932,0.004801548827564783,0.0033476262819680525,0.026441676552364957,0.0004000600039999469
2008-01-11,2008-01-04,SIDEWAYS,False,0.18628648327847552,-0.03409117566526959,-0.03461262940359312,-0.033135597062591816,-0.033628519840705494,-0.020890984218005792,-0.012737535622699702,0.46048892392848223,1.312,250,1253,-0.002716443367759447,-0.0174977424840701,-0.008940113324010235,0.003651982333255699,-0.0020006890278813083,-0.007167971817051422,0.0005001000100002262
2008-01-18,2008-01-11,SIDEWAYS,False,0.15954272291967456,-0.08693122836811835,-0.08750936465121024,-0.08478016861323175,-0.08284969627324,-0.10027937874611982,0.01742968247287982,0.4369567881972629,1.184,250,1251,-0.0704586837457184,0.01585295545088483,0.015035108627000415,-0.002654044639662234,0.005678545974404647,-0.044491592667153856,0.0005001000100002262
2008-01-25,2008-01-18,BEAR,False,0.18766071690847613,0.05436062048532773,0.06035962370113984,0.06826334987810549,0.10393793511026721,0.05463926911774624,0.04929866599252097,0.3574868444100846,1.384,250,1255,0.03386197185409512,0.010414303993951934,0.02488775111993613,0.012232300146579167,0.013012487661357985,-0.05076121144729484,0.0004000600039999469
2008-02-01,2008-01-25,BEAR,True,0.20194565632239264,0.058532621780390516,0.056935961237660565,0.07589059410590188,0.08122644472096516,0.07423614742635931,0.006990297294605846,0.32245183419766776,1.3306772908366533,251,1256,0.022412237643262056,0.0085589571014697,0.013520362589650947,-0.00602160163257992,-0.0031049776451873567,-0.022916744823341717,0.0005001000100002262
2008-02-08,2008-02-01,BEAR,True,0.23947096791019462,-0.029897172745350288,-0.030863693322068553,-0.03290465481856778,-0.029877289790721292,-0.05244878206406759,0.0225714922733463,0.4421224279096427,1.0850202429149798,247,1238,-0.027662989036284502,-0.0007276431318066212,-0.001432114595943501,0.00659746157921326,-0.0014180088204522878,0.02969884946902135,0.0005001000100002262
2008-02-15,2008-02-08,BEAR,True,0.23681143108129288,0.014967502047730358,0.01415511308375226,0.014495640073428072,0.02097016778443224,0.014901229498822423,0.0060689382856098165,0.3396709171658116,1.3846153846153846,247,1235,0.006102281384592567,-0.00856232981160343,0.0020867547439777923,0.000867347397947027,-0.0005245383448798657,0.018184224529955273,0.0005001000100002262
2008-02-22,2008-02-15,BEAR,True,0.20978224265690756,-0.016687864689943183,-0.018821344047852857,-0.01277480359766759,-0.02470323791515566,-0.0004338969327529076,-0.02426934098240275,0.44873861223448336,1.08130081300813,246,1233,0.016087060600265435,-0.004252606139144022,0.0021812389224484807,0.013116898984129932,0.0009981298402736982,-0.006641903709439956,0.0004000600039999469
2008-02-29,2008-02-22,BEAR,False,0.1854749146198974,-0.010120516427623414,-0.013184044807686505,-0.00434816510865172,-0.013551962997718115,-0.0049139553465830585,-0.008638007651135057,0.5195115919414528,1.1020408163265305,245,1228,-0.029966560171906687,-0.002719906237936054,-0.012543984720767676,0.009784883150628865,-0.0015234462792866887,0.03955449793509813,0.0005001000100002262
2008-03-07,2008-02-29,BEAR,False,0.181339982508846,-0.0321287236224067,-0.02977020458510231,-0.033717923149575814,-0.04322646716759895,-0.03084961463487274,-0.012376852532726215,0.3569776488946204,1.1918367346938776,245,1228,-0.04607425549507582,-0.012564053420571542,0.008281250319578826,0.007007149169110605,0.01892556275140511,0.035322696670188725,0.0005001000100002262
2008-03-14,2008-03-07,BEAR,False,0.15509370635765002,-0.021814436967447556,-0.02723416432921049,-0.024195462081423893,-0.03052660328331425,-0.01455470018378639,-0.01597190309952786,0.49659291228077884,1.1275720164609053,243,1217,0.0007405815365437718,0.005783049274757923,-0.0038436460823182417,0.006198942126689477,0.0030417580990154125,0.02688303763739852,0.0005001000100002262
2008-03-20,2008-03-14,BEAR,False,0.20739380843622662,0.04551469292865511,0.034642093103137456,0.048935827158957015,0.055287906082541624,0.03459011545494047,0.020697790627601152,0.43373604166724383,1.1983471074380165,242,1216,0.05738179280329958,0.012717809753839626,0.002348608445239986,-0.011097382171599834,-0.013785363703026299,-0.08149646251849585,0.0004000600039999469
2008-03-28,2008-03-20,BEAR,True,0.28246338814659777,0.019117469402300122,0.04052539092257151,0.040258723752930166,0.03211026537523842,-0.015438444288710981,0.047548709663949404,0.40479625852021184,1.170124481327801,241,1211,-0.018384684863937184,0.003967029460572924,0.0003763727360126534,-0.0013243253988599601,-0.0072982753580738136,0.047890117816849376,0.0005001000100002262
2008-04-04,2008-03-28,BEAR,True,0.28847752848733194,0.055131605788251645,0.05260686462178333,0.056121812039994695,0.06113499929028305,0.04989040014010049,0.011244599150182562,0.43045742509252677,1.3553719008264462,242,1213,0.03742409785268208,-0.005320871185555354,-0.003323210794434761,-0.0003058165125344736,-0.004299839445050968,-0.02503173854153784,0.0005001000100002262
2008-04-11,2008-04-04,BEAR,True,0.29277076346469283,-0.04233896955257089,-0.04626377313659457,-0.047063366924404784,-0.04539867996467621,-0.034217344181571886,-0.011181335783104325,0.4478679190982812,1.125,240,1202,-0.03157310407285896,-0.0039691725642728715,-0.006411748143129281,0.015279494295646678,-0.003402762943905735,0.051408389303559066,0.0005001000100002262
2008-04-18,2008-04-11,BEAR,True,0.266219988046574,0.04050398409980553,0.03691089722529873,0.04563976902791085,0.0380486555338924,0.06057600318634574,-0.022527347652453338,0.5334051475756035,1.0788381742738589,241,1205,0.042051584975854706,0.0007456733611037603,-0.0031466751103718105,0.013363132791176069,-0.007189362452427073,-0.004329148298407581,0.0005001000100002262
2008-04-25,2008-04-18,BEAR,False,0.2021973604721183,-1.869091141903105e-05,0.002190925217491582,0.003473291972863923,0.0010831656607076534,0.0036588788157531494,-0.002575713155045496,0.5690410369215251,0.8962655601659751,241,1206,0.005921995113444378,0.0019045437910458762,-0.0009912176102149228,-0.0034159592554950935,-0.005118363519234004,-0.024771772078661436,0.0005001000100002262
2008-05-02,2008-04-25,BEAR,False,0.18176935799133748,0.008202306135525856,0.00816433925768535,0.012487065072448296,0.009365316561911313,0.008812644030781231,0.0005526725311300815,0.46287655419852,1.025,240,1204,0.007772345107873946,-0.0070195808820482375,0.004799069612375195,-0.007466430613981445,-0.0022160391098666743,-0.010208109413097799,0.0005001000100002262
2008-05-09,2008-05-02,BEAR,False,0.15658369618754484,-0.001784662798924701,-0.0029457027713511294,-0.00911226331113817,0.002354634209163126,-0.003689706848036794,0.00604434105719992,0.42123121741825215,1.1799163179916319,239,1195,-4.882879897927239e-05,0.012942777669792127,-0.006899005759332888,0.007820782366612322,0.005395257717613067,0.022080085602816935,0.0005001000100002262
2008-05-16,2008-05-09,BEAR,False,0.1551097460026848,0.02754769994862938,0.026858627239485518,0.02853327527233353,0.02739041125712534,0.03471980458169779,-0.007329393324572449,0.4143171346578141,1.2416666666666667,240,1202,0.01576313273290908,-0.005024705349723435,-0.0019043065045726282,0.007413006169444625,-0.0032155773385704745,0.005288274198048004,0.0005001000100002262
2008-05-23,2008-05-16,SIDEWAYS,False,0.13027010329809074,-0.02245513627344888,-0.030741389020145237,-0.036979393541019145,-0.029293619463038004,-0.03075949141296856,0.0014658719499305549,0.4383175294585728,1.0330578512396693,242,1210,-0.024949146283901547,0.018932630857589894,-0.00350548775260473,-0.00352339467418028,0.0030904799827851104,0.02287199602291934,0.0005001000100002262
2008-05-30,2008-05-23,BEAR,False,0.1514393543721643,0.029213765466228912,0.031686203884588,0.03191453757404101,0.03451617375734823,0.03316237999556027,0.001353793761787958,0.4578765586534982,1.1604938271604939,243,1216,0.004025050289525822,0.006915280233816823,-0.0019044209392768963,0.0035618710192639735,-0.006493315398520161,0.006912887473153662,0.0004000600039999469
2008-06-06,2008-05-30,BEAR,False,0.1346163565918113,-0.012207428486552999,-0.01480041674317408,-0.014394590747436495,-0.018967232357381847,-0.004640992145853967,-0.014326240211527879,0.4634817813438653,1.0946502057613168,243,1217,-0.014717795902977837,0.007889652149034365,-0.01245370128774037,0.012180030369875139,-0.006306755454513313,0.04177358589133462,0.0005001000100002262
