date,equity
2024-07-11,11458.696300612533
2024-07-12,11515.245490802436
2024-07-15,11513.321755060862
2024-07-16,11590.72004405676
2024-07-17,11672.578911046889
2024-07-18,11588.062108701008
2024-07-19,11517.38688004154
2024-07-22,11573.247828454361
2024-07-23,11550.407559802932
2024-07-24,11382.134459336658
2024-07-25,11202.49735003784
2024-07-26,11352.122253002688
2024-07-29,11367.287935633038
2024-07-30,11290.0861466909
2024-07-31,11265.07657511104
2024-08-01,11369.101612516422
2024-08-02,11426.306827943294
2024-08-05,11154.974875609405
2024-08-06,11183.017079577523
2024-08-07,11193.113598357757
2024-08-08,11286.06004066535
2024-08-09,11283.864921454457
2024-08-12,11203.757180531786
2024-08-13,11260.277993684083
2024-08-14,11319.002487008242
2024-08-15,11393.042904085172
2024-08-16,11414.09322072821
2024-08-19,11429.509276561126
2024-08-20,11513.279773986627
2024-08-21,11528.984635151375
2024-08-22,11458.149438064993
2024-08-23,11488.314843595961
2024-08-26,11544.285390379206
2024-08-27,11603.591821176644
2024-08-28,11566.570494341846
2024-08-29,11675.333602609819
2024-08-30,11749.969320651526
2024-09-03,11748.68039090604
2024-09-04,11774.267747608825
2024-09-05,11675.584960049697
2024-09-06,11590.181133339054
2024-09-09,11729.54517218465
2024-09-10,11790.944421461661
2024-09-11,11791.082951149461
2024-09-12,11831.129888065647
2024-09-13,11892.334653818807
2024-09-16,11995.059767016939
2024-09-17,11992.204498485584
2024-09-18,11883.685691778632
2024-09-19,11854.165438161355
2024-09-20,11897.092105989926
2024-09-23,11921.512314786416
2024-09-24,11759.058183107556
2024-09-25,11756.348616152522
2024-09-26,11783.600635341714
2024-09-27,11818.871333414478
2024-09-30,11816.888145471434
2024-10-01,11776.241457335396
2024-10-02,11683.733721513752
2024-10-03,11627.145395236745
2024-10-04,11615.530499881015
2024-10-07,11481.179005717044
2024-10-08,11577.293318640644
2024-10-09,11714.06938327966
2024-10-10,11693.729751562076
2024-10-11,11766.677605991115
2024-10-14,11873.975600131898
2024-10-15,11866.240299076582
2024-10-16,11932.78817830511
2024-10-17,11944.025879998966
2024-10-18,12000.069303575756
2024-10-21,11908.904610288093
2024-10-22,11951.378882802397
2024-10-23,11854.572611141826
2024-10-24,11703.461986750719
2024-10-25,11665.299075355233
2024-10-28,11658.12580241855
2024-10-29,11600.857993782149
2024-10-30,11656.827817273881
2024-10-31,11488.824747950832
2024-11-01,11519.334666034661
2024-11-04,11466.334662451538
2024-11-05,11517.225285984327
2024-11-06,11520.2903301259
2024-11-07,11577.064101852131
2024-11-08,11633.94270178239
2024-11-11,11623.366265617375
2024-11-12,11705.662443990965
2024-11-13,11724.873969818716
2024-11-14,11674.617033968641
2024-11-15,11637.853096366542
2024-11-18,11672.655964959222
2024-11-19,11677.222402925703
2024-11-20,11664.57718146805
2024-11-21,11735.189136756486
2024-11-22,11842.36004021768
2024-11-25,11909.515284879453
2024-11-26,11991.552243028464
