formation_date,entry_date,exit_date,n_holdings,gross_return,net_return,turnover,cost,short_gross_return,spread_gross_return,short_turnover,median_marketcap,median_adv_proxy
2008-06-26,2008-06-27,2008-07-28,335,-0.036178623395679094,-0.036480398543608086,0.30177514792899407,0.0003017751479289941,-0.01600457390808848,-0.020174049487590613,0.2781065088757396,1213.4,
2008-07-25,2008-07-28,2008-08-25,332,0.009081073420332582,0.008770422532758617,0.3106508875739645,0.00031065088757396446,0.039202727686033334,-0.03012165426570075,0.29289940828402367,872.0,
2008-08-22,2008-08-25,2008-09-23,330,-0.06784518111781714,-0.06818000254638856,0.33482142857142855,0.0003348214285714286,-0.047101633797768154,-0.02074354732004898,0.29017857142857145,817.5,
2008-09-22,2008-09-23,2008-10-21,327,-0.2776917972089967,-0.27802362904082856,0.33183183183183185,0.00033183183183183186,-0.3371775701098296,0.0594857729008329,0.3138138138138138,767.2,
2008-10-20,2008-10-21,2008-11-18,318,-0.1631788956289348,-0.1635758653259045,0.396969696969697,0.00039696969696969696,-0.25905644644596615,0.09587755081703134,0.36363636363636365,676.25,
2008-11-17,2008-11-18,2008-12-17,315,0.033347734125228734,0.0329704335117318,0.3773006134969325,0.0003773006134969325,0.12975489418563557,-0.09640716006040684,0.36503067484662577,658.45,
2008-12-16,2008-12-17,2009-01-16,303,-0.013880299702524149,-0.01420105441950528,0.32075471698113206,0.00032075471698113204,0.058325672572617546,-0.0722059722751417,0.330188679245283,749.5,
2009-01-15,2009-01-16,2009-02-17,301,-0.0452443589697161,-0.04548786546322259,0.2435064935064935,0.0002435064935064935,-0.09317181160807587,0.04792745263835978,0.2662337662337662,833.8,
2009-02-13,2009-02-17,2009-03-17,294,-0.07571816921390491,-0.07600459305496451,0.28642384105960267,0.00028642384105960267,-0.1559572337438302,0.08023906452992528,0.3195364238410596,884.1,
2009-03-16,2009-03-17,2009-04-15,283,0.12464731366465573,0.12435239841041844,0.29491525423728815,0.00029491525423728815,0.43676721457900497,-0.31211990091434927,0.3016949152542373,861.6,
2009-04-14,2009-04-15,2009-05-13,282,0.08383463462278543,0.08339779251752227,0.4368421052631579,0.0004368421052631579,0.23665435325500417,-0.15281971863221874,0.4017543859649123,876.4,
2009-05-12,2009-05-13,2009-06-11,283,0.1242432360549708,0.12378210531292133,0.46113074204946997,0.00046113074204946996,0.09035507134809734,0.03388816470687346,0.48586572438162545,890.2,
2009-06-10,2009-06-11,2009-07-10,283,-0.14550602324300713,-0.1458629137023711,0.3568904593639576,0.0003568904593639576,-0.08329049320939395,-0.06221553003361317,0.3674911660777385,882.5,
